,hip_y,upper_leg,hand_x,hand_y,arm,hip_x,crank_length,lower_leg,torso_length,neck_and_head,torso_width,drag
3494,0.49756212,0.405409249,0.519123046,0.608984297,0.676870411,0.349153338,0.164341889,0.547104762,0.478793146,0.316129656,0.342302631,16.3299256
3495,0.474794421,0.367766964,0.571520732,0.617806385,0.650858404,0.40124648,0.177375404,0.524133536,0.48553745,0.30146282,0.41043052,16.8578951
3496,0.59707269,0.465269332,0.49219399,0.550218569,0.682649745,0.445369597,0.191501012,0.505492076,0.553459395,0.286678179,0.317879145,18.1146878
3497,0.547587606,0.397644805,0.374382647,0.51396444,0.570613853,0.380060027,0.182448915,0.535374155,0.576384252,0.322178538,0.329528066,19.0303998
3498,0.516435667,0.383380613,0.509958841,0.435079031,0.609549335,0.368650832,0.17525359,0.500773706,0.494855232,0.304614435,0.323987305,15.9185704
3499,0.702465692,0.433283026,0.343291656,0.600386763,0.657029471,0.459003667,0.157729754,0.54261516,0.536118881,0.353465698,0.367645529,23.3082191
3500,0.618791084,0.402720078,0.599149362,0.681720555,0.634051411,0.411629206,0.185939365,0.519265355,0.562048303,0.291022148,0.344817939,18.2162575
3501,0.57372941,0.341151686,0.398895446,0.492996344,0.67201243,0.433333117,0.171328736,0.575719314,0.46780549,0.310968446,0.31077954,18.4326716
3502,0.660181363,0.37339027,0.723789949,0.567026218,0.590380121,0.498639077,0.163213044,0.529405826,0.507603383,0.29822025,0.334742739,11.2109738
3503,0.397107085,0.414534317,0.474774356,0.769532581,0.645092935,0.390813819,0.179718453,0.490253556,0.546838636,0.327275261,0.386503664,17.7130954
3504,0.377514615,0.380369451,0.703406664,0.598264578,0.630592248,0.381432254,0.156379073,0.504912696,0.521647213,0.296104826,0.289943317,11.1001741
3505,0.657612179,0.425809937,0.472599168,0.429882348,0.687976332,0.47796499,0.17449458,0.551145349,0.573857119,0.323945218,0.345449857,18.9065172
3506,0.570646136,0.399509838,0.546089395,0.530469275,0.604609549,0.423577534,0.166707977,0.52350732,0.54054054,0.276660767,0.368542342,17.1056983
3507,0.616137041,0.325719339,0.436873913,0.634027912,0.641607638,0.446968218,0.162322314,0.53457489,0.512160748,0.31567525,0.335380291,19.5060246
3508,0.511988064,0.410486822,0.338604308,0.564946133,0.666753866,0.40254178,0.17061082,0.460847838,0.53077922,0.338543746,0.355993019,19.7744508
3509,0.544032443,0.363855813,0.52617913,0.464558204,0.718250034,0.392129551,0.15143386,0.518675578,0.506918632,0.292485464,0.361863845,19.2974481
3510,0.637058454,0.439581189,0.631628752,0.709149839,0.659502866,0.434776558,0.164615338,0.500167093,0.526198272,0.261984545,0.340422269,17.2385247
3511,0.594262256,0.375359614,0.285724009,0.361141349,0.594963658,0.412936371,0.1596815,0.489513238,0.517011514,0.312209128,0.376713334,21.1712976
3512,0.46819093,0.394609652,0.417505034,0.654456518,0.62490833,0.370127259,0.168686453,0.570186392,0.535510071,0.329610217,0.303045845,15.7863292
3513,0.492315811,0.352011496,0.356083043,0.821421533,0.600137006,0.275806387,0.173503836,0.526051041,0.543232498,0.290517668,0.332814003,16.0771479
3514,0.68888856,0.397031249,0.516808392,0.573249056,0.650120143,0.407725233,0.154244548,0.486397702,0.504069759,0.317529426,0.381836637,19.5528999
3515,0.605361223,0.421172098,0.446067432,0.501200064,0.627780729,0.453641969,0.182831754,0.507218043,0.523926054,0.304222603,0.353248036,18.488294
3516,0.557824174,0.407518059,0.556880194,0.448927597,0.638853605,0.335270126,0.192586179,0.537892316,0.514622482,0.310560169,0.36507181,18.0972678
3517,0.52892958,0.372719514,0.463867048,0.521199676,0.656227332,0.350943217,0.171568329,0.492398391,0.528477882,0.286073943,0.372371789,21.0241374
3518,0.710872469,0.413688516,0.658314501,0.665832482,0.608607116,0.440712955,0.146905006,0.531540663,0.476648915,0.313908688,0.327499099,14.7380482
3519,0.626677462,0.392227284,0.384112289,0.589856385,0.697720482,0.522625424,0.180033849,0.511772091,0.509602683,0.301064258,0.297405637,18.0635432
3520,0.582734612,0.360396904,0.581133299,0.556574802,0.621951958,0.468870658,0.175510319,0.545903234,0.537976418,0.321618859,0.358853192,17.7955878
3521,0.667912687,0.382783454,0.31672788,0.478071418,0.644390544,0.41820846,0.16770735,0.521056498,0.566286531,0.271506105,0.397606002,24.6789162
3522,0.43546058,0.431567278,0.498790633,0.62461629,0.588660147,0.314373992,0.186469429,0.479093883,0.519347446,0.30736156,0.337910881,15.070964
3523,0.662753838,0.39826221,0.621078717,0.577391124,0.62344224,0.399950412,0.183635283,0.493773051,0.515824785,0.325209997,0.360337114,17.9859429
3524,0.576770109,0.42338678,0.363777825,0.649099761,0.645798601,0.354413125,0.155370655,0.454766355,0.49175996,0.278654361,0.404954418,21.3559111
3525,0.621431709,0.368506662,0.562559958,0.457067593,0.610472066,0.320390249,0.170132012,0.503746358,0.544638254,0.316589881,0.328857254,18.2645865
3526,0.520732626,0.388692772,0.485645277,0.700448585,0.634738729,0.473252282,0.161702747,0.522271842,0.43403757,0.342289382,0.34928721,16.1420873
3527,0.551067726,0.383975752,0.390212999,0.629269271,0.617297644,0.457177187,0.164065167,0.487988683,0.550819446,0.293424593,0.344187506,20.2644385
3528,0.728496691,0.4351592,0.540930487,0.484260037,0.664831007,0.367156951,0.180683974,0.527366414,0.510895439,0.320536709,0.284856156,17.476182
3529,0.64221077,0.403380908,0.468241086,0.56077235,0.574357056,0.289425317,0.149531415,0.56308122,0.480710931,0.267779995,0.323261098,18.8999133
3530,0.599858226,0.343091956,0.503227039,0.594046164,0.651602883,0.339522633,0.168198986,0.517505226,0.569692071,0.313051637,0.384843343,21.669478
3531,0.683575749,0.374053555,0.432171674,0.671927076,0.629192788,0.389493145,0.176030231,0.539690092,0.539244553,0.300262252,0.354608006,22.5384978
3532,0.48097675,0.415401336,0.587993311,0.525882569,0.684304867,0.495111408,0.158937151,0.49893918,0.499364686,0.331374811,0.309786156,13.9496453
3533,0.453369832,0.376641222,0.551398642,0.552346514,0.642994352,0.426310911,0.182077193,0.476924675,0.495813543,0.287266137,0.326116168,15.3602324
3534,0.673096912,0.419122491,0.40168203,0.718860574,0.58481831,0.33071612,0.165153252,0.519858571,0.536732632,0.314782425,0.370404407,23.7018818
3535,0.588559524,0.395814491,0.759057797,0.620055734,0.668771028,0.384149408,0.173015468,0.543664673,0.563370869,0.301859982,0.346719173,15.9610877
3536,0.631883472,0.365467057,0.347749352,0.516406865,0.631981534,0.360981588,0.190558255,0.530105852,0.471328947,0.322752004,0.313599201,19.3360286
3537,0.716613503,0.386340944,0.603150244,0.3866674,0.654652338,0.252584266,0.160386723,0.585689261,0.508278569,0.274337425,0.336648989,18.6390805
3538,0.536672124,0.445513739,0.441502467,0.585688355,0.606657831,0.40513206,0.177100448,0.510636174,0.547600291,0.30815241,0.392409428,19.481263
3539,0.69426339,0.391045787,0.459470077,0.534971971,0.637481941,0.307516018,0.162920819,0.506069266,0.531942765,0.311379226,0.331511893,21.6984682
3540,0.610783705,0.41205412,0.530990732,0.439956181,0.613994407,0.373032178,0.171089348,0.484728979,0.554393346,0.298633651,0.305468612,16.6003421
3541,0.564339753,0.381582053,0.422500381,0.781844938,0.678210949,0.394748394,0.185436374,0.496414071,0.50256764,0.318497479,0.341675665,19.2971446
3542,0.285001116,0.400776811,0.302933818,0.495784259,0.648660593,0.43771003,0.174998815,0.515194022,0.57937536,0.30500612,0.32025711,14.3663751
3543,0.652800372,0.428326558,0.396415347,0.509922985,0.646953124,0.482093808,0.181494441,0.469067671,0.52969682,0.310103602,0.381311636,21.0190272
3544,0.564739731,0.400697005,0.705565438,0.349785752,0.624635126,0.425795534,0.151742539,0.49776807,0.550925133,0.297331806,0.352995559,13.4504798
3545,0.611120201,0.333280697,0.339203887,0.706335456,0.714853217,0.404646283,0.168777458,0.486499286,0.499469442,0.34444449,0.276002111,16.2900469
3546,0.503183337,0.411954304,0.437165247,0.462278566,0.659187736,0.36038417,0.159816508,0.558448566,0.569926288,0.316997667,0.364761098,20.6421589
3547,0.537142683,0.365368324,0.63233533,0.563643969,0.641348497,0.372492096,0.166802733,0.502642189,0.491896514,0.269562585,0.37199399,16.8281601
3548,0.716976379,0.40601528,0.455320663,0.753824704,0.579238706,0.464015127,0.184668223,0.546050148,0.534380685,0.306918403,0.32724179,18.5577695
3549,0.632207729,0.445073052,0.526477153,0.632528618,0.666386602,0.41506885,0.156557497,0.52113192,0.558619418,0.293827451,0.296803563,18.0105642
3550,0.588919355,0.376561776,0.417820787,0.529045499,0.630330696,0.43715499,0.170700544,0.531631993,0.440729209,0.332215552,0.358579275,18.1041676
3551,0.454372138,0.395738862,0.286941579,0.596942819,0.604213055,0.394258499,0.16243605,0.4451632,0.54472763,0.313424686,0.337674701,18.3162037
3552,0.481723214,0.342859715,0.446350846,0.623181767,0.62166955,0.353772959,0.180153717,0.495192463,0.554512242,0.302206481,0.289085981,15.7856885
3553,0.683906175,0.393340179,0.612239638,0.476067711,0.670491131,0.443210751,0.163607932,0.534673812,0.513478924,0.336866796,0.345212697,16.5729682
3554,0.600204752,0.415291737,0.356581205,0.5552571,0.587984057,0.535413803,0.171658249,0.514120632,0.487092679,0.287768303,0.368203535,17.832091
3555,0.642532224,0.383901461,0.557229079,0.588551856,0.655929137,0.472407577,0.186676009,0.551331235,0.579792678,0.308499889,0.335141484,18.9267755
3556,0.551497742,0.403297915,0.4815663,0.519714423,0.69659472,0.319314615,0.175607126,0.483081426,0.502663263,0.32326603,0.35573126,19.4771196
3557,0.521259883,0.368414871,0.384501863,0.446223866,0.662651292,0.287226991,0.182978402,0.528801993,0.563541886,0.298993153,0.361574048,22.67143
3558,0.621760904,0.388619334,0.464141024,0.69016965,0.638596264,0.456502799,0.173595865,0.509570778,0.495931101,0.282656337,0.340187217,17.848401
3559,0.663075678,0.379066284,0.427686525,0.571954113,0.680528259,0.43137137,0.161181613,0.500243174,0.527407498,0.291944955,0.350344961,21.6342154
3560,0.413937196,0.423242784,0.581550491,0.805376831,0.627514359,0.338745615,0.177759026,0.541729673,0.47171761,0.318931015,0.302566773,12.947861
3561,0.436702378,0.360282816,0.364240546,0.524430109,0.651322947,0.452995148,0.149928032,0.491070586,0.526269325,0.277566589,0.325853824,17.0960209
3562,0.668235871,0.401984785,0.521748367,0.669989013,0.602022879,0.363531857,0.17213873,0.530194135,0.463828086,0.30929829,0.370047797,19.3270424
3563,0.583102567,0.431362493,0.450858376,0.592734111,0.683671937,0.272544586,0.164169335,0.587840919,0.507004771,0.296481597,0.34648055,18.920302
3564,0.62700391,0.372635119,0.485917489,0.559463491,0.616995754,0.334441072,0.159080025,0.519932979,0.535585914,0.340033003,0.313258588,19.0945826
3565,0.529425962,0.392153289,0.5629222,0.627804519,0.573038042,0.487640187,0.168290678,0.501450853,0.517085222,0.316072545,0.391573026,15.6027502
3566,0.558238098,0.387444134,0.468513862,0.697896223,0.610128233,0.520228071,0.155567693,0.536296067,0.540622551,0.264937899,0.378678582,18.313342
3567,0.735070202,0.454386612,0.678171666,0.542409693,0.657536176,0.396866239,0.174089521,0.496494575,0.501102599,0.306132749,0.331266054,15.7030102
3568,0.647669347,0.407428364,0.390585388,0.454600861,0.634481101,0.350276565,0.166294429,0.465535731,0.521718667,0.292899609,0.305029986,20.5495714
3569,0.605702364,0.351857145,0.588435988,0.647464183,0.672726239,0.313160886,0.161820662,0.506141273,0.530851651,0.330357982,0.341440632,19.9278946
3570,0.492985569,0.421039536,0.503505554,0.23394618,0.645533573,0.468080783,0.170221844,0.524845442,0.512238999,0.312576065,0.319966315,14.6240559
3571,0.678642435,0.417090823,0.477219754,0.637368493,0.62608398,0.324816552,0.143438366,0.503819579,0.549273241,0.352590918,0.360055791,22.2999074
3572,0.594614981,0.394534696,0.551735944,0.773839719,0.648389246,0.380918801,0.179524322,0.48121841,0.528549393,0.290959578,0.403309623,20.812173
3573,0.637381052,0.36375276,0.44178954,0.436942681,0.53903685,0.402056101,0.175094136,0.493857665,0.519419779,0.310917279,0.328604334,17.4733739
3574,0.544481143,0.439270986,0.348291869,0.68300922,0.613674438,0.446365788,0.185622054,0.512980342,0.538054929,0.32718446,0.349044436,19.2008847
3575,0.512552791,0.325047846,0.531294661,0.58438925,0.63172171,0.434233543,0.173106743,0.472068344,0.523997088,0.30141308,0.343951426,17.7045941
3576,0.700054142,0.389794718,0.378121615,0.379864564,0.691435734,0.342792847,0.153213563,0.517578044,0.588889822,0.334343093,0.283726452,20.1918249
3577,0.616469572,0.410390873,0.644606935,0.514884157,0.606281816,0.391636696,0.182215349,0.539806125,0.54331908,0.286603569,0.322986417,15.9753294
3578,0.571033973,0.380293241,0.303877654,0.618647618,0.642733691,0.369575571,0.177203175,0.527449725,0.514698129,0.30770703,0.384250164,23.1160237
3579,0.657933181,0.356386968,0.575040407,0.715698567,0.620145814,0.29773977,0.169261056,0.563441293,0.489615963,0.294731842,0.354351207,20.7440362
3580,0.380315372,0.399431324,0.422808748,0.551017723,0.668384892,0.412445768,0.190897858,0.508432189,0.533191451,0.322107847,0.309405795,15.2219023
3581,0.399192532,0.340894792,0.565853304,0.390400649,0.603134545,0.444776452,0.158695354,0.478167442,0.498621798,0.29336666,0.367314584,13.8268194
3582,0.660502722,0.392745903,0.415280673,0.586468513,0.652071539,0.35547003,0.175866782,0.520530413,0.538686533,0.320470593,0.323716023,22.3951447
3583,0.574111767,0.414427467,0.488096924,0.66109245,0.629631356,0.400760572,0.168045838,0.544898984,0.568128702,0.267499752,0.286596666,16.8163133
3584,0.619121871,0.383306084,0.453094664,0.47278495,0.665422659,0.379542889,0.148815834,0.511275085,0.479044031,0.312998575,0.35503797,19.9579044
3585,0.516980714,0.402637964,0.36787309,0.720820806,0.640658582,0.421718564,0.163890456,0.491783767,0.55008901,0.331258455,0.33450303,18.6440176
3586,0.548026608,0.378446967,0.505739506,0.639836911,0.658356011,0.41113989,0.161504315,0.537137547,0.49078269,0.296908529,0.339560161,18.0064227
3587,0.725846138,0.422118493,0.334287724,0.496815429,0.611039509,0.292831726,0.17804238,0.497134665,0.533784221,0.325128591,0.408141969,24.6924341
3588,0.639958896,0.397567906,0.59204244,0.569880881,0.708260805,0.368092734,0.16998221,0.467382535,0.55753115,0.278537332,0.360809345,20.3878439
3589,0.597422208,0.367673619,0.393529703,0.60332112,0.623902832,0.390319176,0.155033043,0.506716289,0.504890408,0.316532021,0.301245136,19.1439759
3590,0.475588806,0.463472782,0.470694031,0.535807779,0.592956467,0.432795537,0.166037381,0.525485317,0.597883876,0.34201452,0.375149894,18.4756602
3591,0.4982007,0.385677722,0.311009958,0.544580363,0.626801299,0.484795294,0.174840511,0.566663079,0.562209416,0.287193486,0.352325874,19.3730797
3592,0.691903602,0.441922891,0.496860251,0.702015464,0.679080434,0.384991735,0.157019053,0.509001869,0.517673091,0.314727284,0.306185176,19.2045354
3593,0.608420525,0.405323239,0.425260507,0.611987944,0.598453361,0.332175499,0.185134212,0.488853786,0.494976814,0.301810408,0.331920391,19.7507689
3594,0.650235129,0.347815253,0.533740642,0.507387528,0.637910408,0.261828663,0.170939794,0.499632398,0.546933012,0.322679527,0.363943244,22.0131918
3595,0.56151667,0.418030029,0.651588404,0.578167819,0.661762938,0.451293043,0.179218207,0.518162123,0.468293703,0.30810285,0.27005049,12.5154381
3596,0.533335648,0.357410139,0.404760144,0.67310554,0.693860962,0.466018295,0.176930217,0.458467413,0.553574517,0.291456377,0.29511638,16.5965403
3597,0.714087082,0.400061591,0.554459255,0.526749517,0.632413967,0.373927877,0.160170151,0.513549995,0.512861735,0.318436064,0.347117593,18.7943689
3598,0.629610165,0.426950721,0.174253868,0.420596223,0.655140546,0.309768092,0.19002403,0.53388995,0.485715879,0.304957162,0.371007018,24.9475612
3599,0.586027135,0.370569391,0.607854145,0.745823882,0.586085452,0.348471855,0.172863614,0.522964136,0.576729001,0.327924166,0.337043965,19.0376852
3600,0.670825156,0.329713607,0.352524443,0.630153041,0.669423333,0.395563863,0.164986374,0.549888001,0.541283238,0.281909794,0.314160098,21.8784692
3601,0.44600463,0.390383043,0.514796672,0.485385635,0.620911494,0.514492466,0.181850082,0.504403745,0.501891298,0.311327735,0.357855011,13.964315
3602,0.426169459,0.371955344,0.430088473,0.607627911,0.647668939,0.316331826,0.168534516,0.514692481,0.542630889,0.294282386,0.43159553,19.8277901
3603,0.580143428,0.391562098,0.323500937,0.540224802,0.676382516,0.470208345,0.159453419,0.495847338,0.523428611,0.271305435,0.319182193,19.2933949
3604,0.525404252,0.429791676,0.538715825,0.574025816,0.612811458,0.352042658,0.15089011,0.552881912,0.514090937,0.333239387,0.330607621,15.9510407
3605,0.554899941,0.35058575,0.247524124,0.479256945,0.5817603,0.336628632,0.170461258,0.510139138,0.527977868,0.297751675,0.325149174,23.1805697
3606,0.731951613,0.396345225,0.483740896,0.625481307,0.642040107,0.429960129,0.198832998,0.576605401,0.47452812,0.326473919,0.369113992,20.8828896
3607,0.645102042,0.420001105,0.410097345,0.732231919,0.619371981,0.49065047,0.162131104,0.529492736,0.509027491,0.280311309,0.345845673,19.7024634
3608,0.602964276,0.386856039,0.519413603,0.40721181,0.689246864,0.454730867,0.1665495,0.54274408,0.537429458,0.317469909,0.312334504,17.5904944
3609,0.487506051,0.40671677,0.616844529,0.666952111,0.653590091,0.280638302,0.156074673,0.475912983,0.518840107,0.347651651,0.389496905,17.6708517
3610,0.462004253,0.362917547,0.492467729,0.762996608,0.67159105,0.358773599,0.18613476,0.498395224,0.521146437,0.28337298,0.348399255,16.8832523
3611,0.676027355,0.403965107,0.295940678,0.56572662,0.62242048,0.447980429,0.167552721,0.538890378,0.571915234,0.312156909,0.298376111,20.3565369
3612,0.591781315,0.436965179,0.571907156,0.491224286,0.644829172,0.403351172,0.175349627,0.516996621,0.539969876,0.299401656,0.327926025,16.8322792
3613,0.634797674,0.374628181,0.374803897,0.679606999,0.609198366,0.424427771,0.179836019,0.560760895,0.511610321,0.319434649,0.399583827,23.1485291
3614,0.540855379,0.39393636,0.457537355,0.431871977,0.633793388,0.382285111,0.171418554,0.487301414,0.53027319,0.305740653,0.315902249,17.9613454
3615,0.507959955,0.379681607,0.599640878,0.512421047,0.616183298,0.392949621,0.191888621,0.521737818,0.506311104,0.288329227,0.308368964,14.2806561
3616,0.613802775,0.398805844,0.510241683,0.582313252,0.568990885,0.435686352,0.17747937,0.503232485,0.52570108,0.302601461,0.382736909,18.4803304
3617,0.655366061,0.369144058,0.54905602,0.465901482,0.628223503,0.462066222,0.153862221,0.493176576,0.492963533,0.276526531,0.280304094,14.8439915
3618,0.353193214,0.409631158,0.399246492,0.616410167,0.682054666,0.371041666,0.173350792,0.532370173,0.534981144,0.308898313,0.343322627,15.6812175
3619,0.656649381,0.40778817,0.663556924,0.633727127,0.686303121,0.409186666,0.177900226,0.506429006,0.497306257,0.270466775,0.33735951,17.418942
3620,0.569478333,0.458142887,0.386048718,0.758239307,0.603677755,0.455612133,0.169862281,0.485259595,0.519130236,0.321275583,0.314602944,17.1505728
3621,0.615138065,0.378135711,0.583234035,0.429207516,0.641003345,0.49222596,0.154754023,0.496815484,0.528263472,0.300814371,0.347437009,15.0565657
3622,0.510278096,0.397260901,0.500173205,0.677945515,0.66590189,0.337695522,0.16590807,0.515553026,0.509356926,0.285687366,0.326897319,16.3727668
3623,0.542678696,0.383007641,0.358549725,0.581276223,0.711229285,0.352912116,0.15849845,0.477622665,0.532896359,0.310306179,0.321119449,18.8625213
3624,0.721371283,0.432193998,0.518253035,0.359063502,0.635510934,0.442436275,0.175736675,0.520231206,0.489010518,0.279886207,0.364350264,16.9084177
3625,0.636090119,0.402310556,0.447482426,0.511176533,0.658770336,0.530953793,0.167923009,0.544342941,0.514395114,0.326128614,0.342381032,19.0011908
3626,0.593201567,0.339830607,0.4826534,0.615298262,0.593702867,0.471298553,0.148183681,0.530549064,0.542973719,0.303977565,0.3067461,16.7756829
3627,0.677333615,0.372971955,0.408778291,0.708579428,0.674503211,0.419707058,0.180314957,0.617381549,0.586008707,0.317232935,0.332246124,22.7969376
3628,0.46559023,0.414003314,0.558632485,0.547812073,0.624269676,0.31784494,0.163749665,0.510991126,0.523712911,0.290197644,0.380628075,16.6383933
3629,0.490281104,0.370216958,0.527672735,0.539126673,0.599075757,0.371768774,0.176794886,0.488471772,0.516790078,0.329096468,0.350018464,16.4717569
3630,0.687887994,0.410776029,0.373109792,0.692043323,0.649478931,0.463034183,0.159994461,0.52778434,0.560346706,0.299197707,0.301914289,20.7737965
3631,0.604335903,0.390088804,0.635226004,0.606546556,0.62715834,0.414411496,0.189621691,0.564969007,0.53528297,0.311948515,0.329611558,16.3524616
3632,0.646385947,0.356903148,0.291594762,0.572990106,0.662205085,0.436418626,0.172742362,0.517869735,0.506659249,0.259098391,0.411279053,25.059446
3633,0.556576737,0.426292158,0.419078928,0.643606531,0.638253276,0.393604532,0.181671109,0.499325126,0.525985155,0.292186336,0.317980724,17.9581012
3634,0.527429742,0.34706584,0.71519029,0.729209604,0.655533666,0.382964889,0.174714357,0.533504238,0.511925428,0.337583925,0.310901671,14.2989318
3635,0.62569718,0.417556866,0.547731421,0.4776735,0.695183485,0.425110484,0.184898652,0.456930397,0.530562144,0.315394035,0.386719992,19.5555885
3636,0.581627463,0.385382532,0.438327759,0.665461507,0.621291443,0.403998692,0.170820168,0.504112012,0.521432726,0.275976312,0.32407746,18.764563
3637,0.76025778,0.440546127,0.597688817,0.520903497,0.669953398,0.230600739,0.132473724,0.549201176,0.572998447,0.308698918,0.367756479,22.3761428
3638,0.431613681,0.40498057,0.3415625,0.403406307,0.587053125,0.359582122,0.179067122,0.522655631,0.540295245,0.295833766,0.344896842,18.4545156
3639,0.450291068,0.386561768,0.64801383,0.610892468,0.677034776,0.433512751,0.170341572,0.492832332,0.505249997,0.306328952,0.362743744,15.4937891
3640,0.672122552,0.446915272,0.460847025,0.456579436,0.625723613,0.341802647,0.19738052,0.531999382,0.544371237,0.26629808,0.319575862,19.8777679
3641,0.587477155,0.406364804,0.532514374,0.543496736,0.648028508,0.390978544,0.161976595,0.512127226,0.60812848,0.3202078,0.246587825,15.5275355
3642,0.630909966,0.349923719,0.424037954,0.577132245,0.613244754,0.368836316,0.166422202,0.546647008,0.491345808,0.300010116,0.351330468,20.4087574
3643,0.715527845,0.376879063,0.495759697,0.648771255,0.742056402,0.295360017,0.174213749,0.521434299,0.515600613,0.312786886,0.378058969,24.529101
3644,0.535251454,0.419495785,0.307532102,0.50610496,0.636882196,0.411792413,0.155824405,0.479736187,0.558069462,0.284398658,0.33093737,20.3170557
3645,0.563134898,0.358880433,0.553091987,0.417483763,0.619759951,0.422392788,0.168412716,0.526458652,0.480014697,0.309498915,0.336094892,16.2841071
3646,0.651517756,0.429047029,0.826607033,0.671536897,0.582920397,0.380232091,0.159268067,0.507575738,0.550504421,0.324806246,0.356784443,13.8920129
3647,0.609772586,0.371612266,0.350431455,0.483882524,0.653974546,0.401408425,0.164307482,0.469859625,0.499048392,0.303192231,0.29231703,19.1956624
3648,0.500719314,0.391266962,0.442935399,0.742163449,0.690315237,0.445568064,0.150424855,0.538442783,0.569006362,0.289146888,0.369577852,20.2406286
3649,0.478703417,0.312205998,0.392065156,0.659668171,0.645180958,0.517253116,0.191376325,0.519043801,0.578186704,0.334930148,0.354010138,18.5970695
3650,0.598816459,0.409256353,0.469604378,0.385368902,0.672154022,0.349379225,0.177340854,0.500546765,0.502279293,0.31450745,0.333540391,19.1051486
3651,0.641246061,0.379374425,0.504621209,0.718217959,0.634137383,0.311494678,0.182401863,0.489977544,0.554039584,0.273519227,0.366017924,21.968894
3652,0.549771117,0.398494794,0.590224468,0.471105727,0.609665712,0.467041782,0.173228646,0.57337241,0.48641515,0.294954626,0.28209941,12.3243877
3653,0.519137974,0.37430046,0.451977868,0.568843442,0.571124441,0.452140047,0.185875087,0.505275079,0.547312869,0.356854791,0.299125173,15.8715643
3654,0.704198788,0.41573231,0.624235097,0.78014829,0.639626283,0.362753606,0.167428644,0.552091888,0.508026455,0.304761326,0.348721453,19.11723
3655,0.62044297,0.393638016,0.366071884,0.638598434,0.6165909,0.267630458,0.175221639,0.523898002,0.470101199,0.318191659,0.373532382,21.2014246
3656,0.575634656,0.362492426,0.564380265,0.534692802,0.682851064,0.333318546,0.179679448,0.53507229,0.562865659,0.281524168,0.338618465,20.1520218
3657,0.661788711,0.384198458,0.270479497,0.439362327,0.601453599,0.385663464,0.144740239,0.514406391,0.536501874,0.327550457,0.316326213,21.0856514
3658,0.406951987,0.435912212,0.487006799,0.602251759,0.650951115,0.486198551,0.171298803,0.462361568,0.495457956,0.298375605,0.359682965,14.8466089
3659,0.390430586,0.377509798,0.205629096,0.795527515,0.624999233,0.469136039,0.166676338,0.501150564,0.531141742,0.324176517,0.328941392,14.481816
3660,0.659217587,0.420515526,0.480479489,0.570917738,0.675743655,0.37605616,0.184442627,0.543266151,0.484992991,0.296266678,0.374601179,20.8495443
3661,0.572578326,0.396649597,0.406110042,0.498178738,0.595139363,0.314771785,0.156318911,0.519635694,0.512551085,0.309098097,0.34936824,20.2600426
3662,0.617797456,0.366537187,0.515944724,0.68833117,0.659608314,0.351164255,0.170580911,0.580945428,0.54095186,0.28860482,0.317161435,18.8800867
3663,0.701430108,0.387150151,0.445215908,0.604393289,0.636196719,0.397516468,0.178768674,0.529842058,0.575391375,0.339158907,0.339246441,22.5006884
3664,0.5147863,0.451445596,0.610021223,0.443998203,0.71957472,0.523460555,0.162284239,0.490709451,0.52200429,0.302798591,0.405542265,16.5459413
3665,0.546263525,0.337496874,0.426476627,0.518518198,0.666877017,0.489123086,0.164581329,0.524528034,0.535890017,0.31968992,0.385044454,19.9837373
3666,0.638670602,0.413169923,0.314330622,0.587509623,0.641694073,0.335544114,0.151328168,0.505853061,0.517379548,0.305936656,0.309911966,21.2526655
3667,0.596021788,0.38240909,0.655352137,0.554200633,0.604740793,0.276827851,0.168656093,0.464538754,0.526553616,0.283721096,0.344266238,17.0494574
3668,0.472371354,0.401660597,0.534973688,0.622040389,0.630679352,0.453858649,0.159636195,0.535883225,0.507347757,0.299605024,0.323352367,15.5358233
3669,0.495624046,0.355861102,0.593891397,0.59588778,0.588881548,0.413100023,0.182783256,0.512695816,0.515000024,0.317708647,0.31371205,14.499359
3670,0.607063843,0.425027001,0.506860572,0.527900338,0.622045875,0.370310642,0.173473194,0.493518325,0.533487393,0.3497829,0.392696191,20.4436662
3671,0.559884569,0.389500756,0.394979589,0.562600903,0.65632704,0.434958035,0.177618751,0.547888325,0.543667059,0.28072554,0.346798784,20.1155696
3672,0.531394195,0.384791217,0.489187972,0.460416097,0.638939406,0.447169835,0.17999409,0.508146991,0.519708766,0.314071174,0.341754017,17.5049791
3673,0.712653835,0.438081481,0.281924819,0.613087303,0.566569876,0.357958371,0.163465225,0.562046615,0.567288856,0.286302531,0.265816117,20.0105831
3674,0.628308192,0.404301573,0.56734189,0.704148713,0.663101708,0.402703663,0.171538366,0.527117286,0.538369938,0.333780285,0.320353661,18.206197
3675,0.58456903,0.345484106,0.369645599,0.33834931,0.6278694,0.381603111,0.186401556,0.539344719,0.510009844,0.294507776,0.379312653,20.5645463
3676,0.66952964,0.374954255,0.629545407,0.508660091,0.6502121,0.326109843,0.158094737,0.517287017,0.478018965,0.307509526,0.351992901,18.3117845
3677,0.44148595,0.41663158,0.454208888,0.651419472,0.600285862,0.423747308,0.175478116,0.471357514,0.528835659,0.272088716,0.305613345,14.5751916
3678,0.42030534,0.353649294,0.511375135,0.558414593,0.684519318,0.394911587,0.155304077,0.557397313,0.451690817,0.325456251,0.335459823,14.4895466
3679,0.578650158,0.422674638,0.601631151,0.626639853,0.651696402,0.437895582,0.166166161,0.486091121,0.545087027,0.309901548,0.356080495,17.3530492
