,uid,bid,rating
7799,0ca7d621-fd66-4184-8d8e-31930e22245c,2512,0
7800,116d20be-ac6c-4a8c-b222-a8989f061e1f,675,0
7801,116d20be-ac6c-4a8c-b222-a8989f061e1f,2731,0
7802,116d20be-ac6c-4a8c-b222-a8989f061e1f,3804,1
7803,116d20be-ac6c-4a8c-b222-a8989f061e1f,1656,0
7804,116d20be-ac6c-4a8c-b222-a8989f061e1f,308,1
7805,116d20be-ac6c-4a8c-b222-a8989f061e1f,4538,0
7806,116d20be-ac6c-4a8c-b222-a8989f061e1f,2793,0
7807,116d20be-ac6c-4a8c-b222-a8989f061e1f,1349,1
7808,116d20be-ac6c-4a8c-b222-a8989f061e1f,4436,1
7809,116d20be-ac6c-4a8c-b222-a8989f061e1f,4277,1
7810,116d20be-ac6c-4a8c-b222-a8989f061e1f,403,1
7811,116d20be-ac6c-4a8c-b222-a8989f061e1f,3361,1
7812,116d20be-ac6c-4a8c-b222-a8989f061e1f,3092,0
7813,116d20be-ac6c-4a8c-b222-a8989f061e1f,3897,0
7814,116d20be-ac6c-4a8c-b222-a8989f061e1f,1872,1
7815,116d20be-ac6c-4a8c-b222-a8989f061e1f,1855,0
7816,116d20be-ac6c-4a8c-b222-a8989f061e1f,2512,0
7817,116d20be-ac6c-4a8c-b222-a8989f061e1f,3228,0
7818,116d20be-ac6c-4a8c-b222-a8989f061e1f,1776,0
7819,116d20be-ac6c-4a8c-b222-a8989f061e1f,1013,0
7820,116d20be-ac6c-4a8c-b222-a8989f061e1f,576,0
7821,116d20be-ac6c-4a8c-b222-a8989f061e1f,4783,0
7822,116d20be-ac6c-4a8c-b222-a8989f061e1f,4105,0
7823,116d20be-ac6c-4a8c-b222-a8989f061e1f,1903,0
7824,116d20be-ac6c-4a8c-b222-a8989f061e1f,4144,1
7825,116d20be-ac6c-4a8c-b222-a8989f061e1f,4606,0
7826,116d20be-ac6c-4a8c-b222-a8989f061e1f,1268,0
7827,116d20be-ac6c-4a8c-b222-a8989f061e1f,341,0
7828,116d20be-ac6c-4a8c-b222-a8989f061e1f,159,0
7829,116d20be-ac6c-4a8c-b222-a8989f061e1f,3567,0
7830,116d20be-ac6c-4a8c-b222-a8989f061e1f,4682,0
7831,116d20be-ac6c-4a8c-b222-a8989f061e1f,2716,1
7832,116d20be-ac6c-4a8c-b222-a8989f061e1f,4087,1
7833,116d20be-ac6c-4a8c-b222-a8989f061e1f,835,1
7834,116d20be-ac6c-4a8c-b222-a8989f061e1f,4522,0
7835,116d20be-ac6c-4a8c-b222-a8989f061e1f,4613,1
7836,116d20be-ac6c-4a8c-b222-a8989f061e1f,1383,0
7837,116d20be-ac6c-4a8c-b222-a8989f061e1f,1370,1
7838,116d20be-ac6c-4a8c-b222-a8989f061e1f,488,1
7839,116d20be-ac6c-4a8c-b222-a8989f061e1f,4515,0
7840,116d20be-ac6c-4a8c-b222-a8989f061e1f,3820,1
7841,116d20be-ac6c-4a8c-b222-a8989f061e1f,3184,0
7842,116d20be-ac6c-4a8c-b222-a8989f061e1f,881,0
7843,116d20be-ac6c-4a8c-b222-a8989f061e1f,2497,0
7844,116d20be-ac6c-4a8c-b222-a8989f061e1f,1053,0
7845,116d20be-ac6c-4a8c-b222-a8989f061e1f,3911,1
7846,116d20be-ac6c-4a8c-b222-a8989f061e1f,2918,1
7847,116d20be-ac6c-4a8c-b222-a8989f061e1f,4050,0
7848,116d20be-ac6c-4a8c-b222-a8989f061e1f,1251,1
7849,116d20be-ac6c-4a8c-b222-a8989f061e1f,849,1
7850,18caf38d-62d4-4a88-8943-733ecc847601,4682,1
7851,18caf38d-62d4-4a88-8943-733ecc847601,3184,0
7852,18caf38d-62d4-4a88-8943-733ecc847601,1053,1
7853,18caf38d-62d4-4a88-8943-733ecc847601,2731,1
7854,18caf38d-62d4-4a88-8943-733ecc847601,3567,0
7855,18caf38d-62d4-4a88-8943-733ecc847601,159,1
7856,18caf38d-62d4-4a88-8943-733ecc847601,403,1
7857,18caf38d-62d4-4a88-8943-733ecc847601,4087,1
7858,18caf38d-62d4-4a88-8943-733ecc847601,1268,1
7859,18caf38d-62d4-4a88-8943-733ecc847601,341,1
7860,18caf38d-62d4-4a88-8943-733ecc847601,4522,1
7861,18caf38d-62d4-4a88-8943-733ecc847601,3361,1
7862,18caf38d-62d4-4a88-8943-733ecc847601,2716,1
7863,18caf38d-62d4-4a88-8943-733ecc847601,1872,1
7864,18caf38d-62d4-4a88-8943-733ecc847601,4783,1
7865,18caf38d-62d4-4a88-8943-733ecc847601,4515,1
7866,18caf38d-62d4-4a88-8943-733ecc847601,3911,1
7867,18caf38d-62d4-4a88-8943-733ecc847601,3092,0
7868,18caf38d-62d4-4a88-8943-733ecc847601,1349,1
7869,18caf38d-62d4-4a88-8943-733ecc847601,4436,1
7870,18caf38d-62d4-4a88-8943-733ecc847601,1383,1
7871,18caf38d-62d4-4a88-8943-733ecc847601,4144,1
7872,18caf38d-62d4-4a88-8943-733ecc847601,4606,1
7873,18caf38d-62d4-4a88-8943-733ecc847601,2918,1
7874,18caf38d-62d4-4a88-8943-733ecc847601,308,0
7875,18caf38d-62d4-4a88-8943-733ecc847601,3228,1
7876,18caf38d-62d4-4a88-8943-733ecc847601,675,1
7877,18caf38d-62d4-4a88-8943-733ecc847601,2512,1
7878,18caf38d-62d4-4a88-8943-733ecc847601,3804,1
7879,18caf38d-62d4-4a88-8943-733ecc847601,849,1
7880,18caf38d-62d4-4a88-8943-733ecc847601,488,1
7881,18caf38d-62d4-4a88-8943-733ecc847601,4277,1
7882,18caf38d-62d4-4a88-8943-733ecc847601,3820,1
7883,18caf38d-62d4-4a88-8943-733ecc847601,1656,0
7884,18caf38d-62d4-4a88-8943-733ecc847601,2793,1
7885,18caf38d-62d4-4a88-8943-733ecc847601,1855,1
7886,18caf38d-62d4-4a88-8943-733ecc847601,881,1
7887,18caf38d-62d4-4a88-8943-733ecc847601,4613,1
7888,18caf38d-62d4-4a88-8943-733ecc847601,1903,0
7889,18caf38d-62d4-4a88-8943-733ecc847601,835,1
7890,18caf38d-62d4-4a88-8943-733ecc847601,4050,1
7891,18caf38d-62d4-4a88-8943-733ecc847601,2497,1
7892,18caf38d-62d4-4a88-8943-733ecc847601,1013,1
7893,18caf38d-62d4-4a88-8943-733ecc847601,1251,1
7894,18caf38d-62d4-4a88-8943-733ecc847601,1776,1
7895,18caf38d-62d4-4a88-8943-733ecc847601,4538,0
7896,18caf38d-62d4-4a88-8943-733ecc847601,4105,1
7897,18caf38d-62d4-4a88-8943-733ecc847601,1370,1
7898,18caf38d-62d4-4a88-8943-733ecc847601,576,1
7899,18caf38d-62d4-4a88-8943-733ecc847601,3897,1
7900,1a4cc6bc-c77e-42fc-a0d5-5cc97099cd0a,881,1
7901,1a4cc6bc-c77e-42fc-a0d5-5cc97099cd0a,1776,1
7902,1a4cc6bc-c77e-42fc-a0d5-5cc97099cd0a,1349,1
7903,1a4cc6bc-c77e-42fc-a0d5-5cc97099cd0a,3804,1
7904,1a4cc6bc-c77e-42fc-a0d5-5cc97099cd0a,1251,1
7905,1a4cc6bc-c77e-42fc-a0d5-5cc97099cd0a,3820,1
7906,1a4cc6bc-c77e-42fc-a0d5-5cc97099cd0a,308,1
7907,1a4cc6bc-c77e-42fc-a0d5-5cc97099cd0a,1383,1
7908,1a4cc6bc-c77e-42fc-a0d5-5cc97099cd0a,3092,0
7909,1a4cc6bc-c77e-42fc-a0d5-5cc97099cd0a,4783,1
7910,1a4cc6bc-c77e-42fc-a0d5-5cc97099cd0a,1268,1
7911,1a4cc6bc-c77e-42fc-a0d5-5cc97099cd0a,3361,1
7912,1a4cc6bc-c77e-42fc-a0d5-5cc97099cd0a,1855,1
7913,1a4cc6bc-c77e-42fc-a0d5-5cc97099cd0a,403,1
7914,1a4cc6bc-c77e-42fc-a0d5-5cc97099cd0a,4105,0
7915,1a4cc6bc-c77e-42fc-a0d5-5cc97099cd0a,1872,1
7916,1a4cc6bc-c77e-42fc-a0d5-5cc97099cd0a,1370,1
7917,1a4cc6bc-c77e-42fc-a0d5-5cc97099cd0a,1013,1
7918,1a4cc6bc-c77e-42fc-a0d5-5cc97099cd0a,4522,1
7919,1a4cc6bc-c77e-42fc-a0d5-5cc97099cd0a,2512,1
7920,1a4cc6bc-c77e-42fc-a0d5-5cc97099cd0a,341,1
7921,1a4cc6bc-c77e-42fc-a0d5-5cc97099cd0a,4613,1
7922,1a4cc6bc-c77e-42fc-a0d5-5cc97099cd0a,3228,1
7923,1a4cc6bc-c77e-42fc-a0d5-5cc97099cd0a,4087,1
7924,1a4cc6bc-c77e-42fc-a0d5-5cc97099cd0a,1903,1
7925,1a4cc6bc-c77e-42fc-a0d5-5cc97099cd0a,2731,1
7926,1a4cc6bc-c77e-42fc-a0d5-5cc97099cd0a,159,1
7927,1a4cc6bc-c77e-42fc-a0d5-5cc97099cd0a,4606,1
7928,1a4cc6bc-c77e-42fc-a0d5-5cc97099cd0a,2497,1
7929,1a4cc6bc-c77e-42fc-a0d5-5cc97099cd0a,4050,0
7930,1a4cc6bc-c77e-42fc-a0d5-5cc97099cd0a,3897,1
7931,1a4cc6bc-c77e-42fc-a0d5-5cc97099cd0a,2793,1
7932,1a4cc6bc-c77e-42fc-a0d5-5cc97099cd0a,4277,1
7933,1a4cc6bc-c77e-42fc-a0d5-5cc97099cd0a,4144,1
7934,1a4cc6bc-c77e-42fc-a0d5-5cc97099cd0a,4538,0
7935,1a4cc6bc-c77e-42fc-a0d5-5cc97099cd0a,2918,1
7936,1a4cc6bc-c77e-42fc-a0d5-5cc97099cd0a,576,1
7937,1a4cc6bc-c77e-42fc-a0d5-5cc97099cd0a,1656,0
7938,1a4cc6bc-c77e-42fc-a0d5-5cc97099cd0a,3567,0
7939,1a4cc6bc-c77e-42fc-a0d5-5cc97099cd0a,3184,0
7940,1a4cc6bc-c77e-42fc-a0d5-5cc97099cd0a,4515,1
7941,1a4cc6bc-c77e-42fc-a0d5-5cc97099cd0a,675,0
7942,1a4cc6bc-c77e-42fc-a0d5-5cc97099cd0a,1053,1
7943,1a4cc6bc-c77e-42fc-a0d5-5cc97099cd0a,4436,1
7944,1a4cc6bc-c77e-42fc-a0d5-5cc97099cd0a,4682,1
7945,1a4cc6bc-c77e-42fc-a0d5-5cc97099cd0a,849,1
7946,1a4cc6bc-c77e-42fc-a0d5-5cc97099cd0a,835,1
7947,1a4cc6bc-c77e-42fc-a0d5-5cc97099cd0a,3911,1
7948,1a4cc6bc-c77e-42fc-a0d5-5cc97099cd0a,2716,1
7949,1a4cc6bc-c77e-42fc-a0d5-5cc97099cd0a,488,1
7950,1e1db98a-f415-4582-91d5-987f5b010925,308,1
7951,1e1db98a-f415-4582-91d5-987f5b010925,4606,0
7952,1e1db98a-f415-4582-91d5-987f5b010925,1013,1
7953,1e1db98a-f415-4582-91d5-987f5b010925,1855,1
7954,1e1db98a-f415-4582-91d5-987f5b010925,4144,0
7955,1e1db98a-f415-4582-91d5-987f5b010925,3804,0
7956,1e1db98a-f415-4582-91d5-987f5b010925,3092,0
7957,1e1db98a-f415-4582-91d5-987f5b010925,1776,0
7958,1e1db98a-f415-4582-91d5-987f5b010925,4436,1
7959,1e1db98a-f415-4582-91d5-987f5b010925,2918,1
7960,1e1db98a-f415-4582-91d5-987f5b010925,4682,0
7961,1e1db98a-f415-4582-91d5-987f5b010925,4087,0
7962,1e1db98a-f415-4582-91d5-987f5b010925,3897,0
7963,1e1db98a-f415-4582-91d5-987f5b010925,835,0
7964,1e1db98a-f415-4582-91d5-987f5b010925,4538,0
7965,1e1db98a-f415-4582-91d5-987f5b010925,2512,1
7966,1e1db98a-f415-4582-91d5-987f5b010925,1370,0
7967,1e1db98a-f415-4582-91d5-987f5b010925,1903,0
7968,1e1db98a-f415-4582-91d5-987f5b010925,4613,0
7969,1e1db98a-f415-4582-91d5-987f5b010925,403,1
7970,1e1db98a-f415-4582-91d5-987f5b010925,2793,1
7971,1e1db98a-f415-4582-91d5-987f5b010925,4515,0
7972,1e1db98a-f415-4582-91d5-987f5b010925,1383,0
7973,1e1db98a-f415-4582-91d5-987f5b010925,159,1
7974,1e1db98a-f415-4582-91d5-987f5b010925,1251,1
7975,1e1db98a-f415-4582-91d5-987f5b010925,4277,1
7976,1e1db98a-f415-4582-91d5-987f5b010925,4105,0
7977,1e1db98a-f415-4582-91d5-987f5b010925,4522,0
7978,1e1db98a-f415-4582-91d5-987f5b010925,3820,1
7979,1e1db98a-f415-4582-91d5-987f5b010925,4783,1
7980,1e1db98a-f415-4582-91d5-987f5b010925,1349,0
7981,1e1db98a-f415-4582-91d5-987f5b010925,3567,0
7982,1e1db98a-f415-4582-91d5-987f5b010925,2497,0
7983,1e1db98a-f415-4582-91d5-987f5b010925,1656,0
7984,1e1db98a-f415-4582-91d5-987f5b010925,576,0
7985,1e1db98a-f415-4582-91d5-987f5b010925,1053,0
7986,1e1db98a-f415-4582-91d5-987f5b010925,1268,0
7987,1e1db98a-f415-4582-91d5-987f5b010925,3184,0
7988,1e1db98a-f415-4582-91d5-987f5b010925,488,1
7989,1e1db98a-f415-4582-91d5-987f5b010925,4050,0
7990,1e1db98a-f415-4582-91d5-987f5b010925,3911,1
7991,1e1db98a-f415-4582-91d5-987f5b010925,2716,0
7992,1e1db98a-f415-4582-91d5-987f5b010925,3361,1
7993,1e1db98a-f415-4582-91d5-987f5b010925,341,1
7994,1e1db98a-f415-4582-91d5-987f5b010925,1872,1
7995,1e1db98a-f415-4582-91d5-987f5b010925,2731,0
7996,1e1db98a-f415-4582-91d5-987f5b010925,3228,0
7997,1e1db98a-f415-4582-91d5-987f5b010925,675,0
7998,1e1db98a-f415-4582-91d5-987f5b010925,881,0
7999,1e1db98a-f415-4582-91d5-987f5b010925,849,0
8000,21681205-aa6c-4c2f-8d87-1bd234153e67,3897,1
8001,21681205-aa6c-4c2f-8d87-1bd234153e67,1370,1
8002,21681205-aa6c-4c2f-8d87-1bd234153e67,3911,1
8003,21681205-aa6c-4c2f-8d87-1bd234153e67,2512,0
8004,21681205-aa6c-4c2f-8d87-1bd234153e67,1872,0
8005,21681205-aa6c-4c2f-8d87-1bd234153e67,1013,1
8006,21681205-aa6c-4c2f-8d87-1bd234153e67,4682,0
8007,21681205-aa6c-4c2f-8d87-1bd234153e67,4087,1
8008,21681205-aa6c-4c2f-8d87-1bd234153e67,1349,1
8009,21681205-aa6c-4c2f-8d87-1bd234153e67,1268,1
8010,21681205-aa6c-4c2f-8d87-1bd234153e67,4522,0
8011,21681205-aa6c-4c2f-8d87-1bd234153e67,3804,1
8012,21681205-aa6c-4c2f-8d87-1bd234153e67,2731,0
8013,21681205-aa6c-4c2f-8d87-1bd234153e67,3184,0
8014,21681205-aa6c-4c2f-8d87-1bd234153e67,3092,0
8015,21681205-aa6c-4c2f-8d87-1bd234153e67,3361,1
8016,21681205-aa6c-4c2f-8d87-1bd234153e67,4277,1
8017,21681205-aa6c-4c2f-8d87-1bd234153e67,4606,0
8018,21681205-aa6c-4c2f-8d87-1bd234153e67,4783,0
8019,21681205-aa6c-4c2f-8d87-1bd234153e67,1383,0
8020,21681205-aa6c-4c2f-8d87-1bd234153e67,4105,0
8021,21681205-aa6c-4c2f-8d87-1bd234153e67,159,1
8022,21681205-aa6c-4c2f-8d87-1bd234153e67,488,1
8023,21681205-aa6c-4c2f-8d87-1bd234153e67,1656,0
8024,21681205-aa6c-4c2f-8d87-1bd234153e67,1251,1
8025,21681205-aa6c-4c2f-8d87-1bd234153e67,341,0
8026,21681205-aa6c-4c2f-8d87-1bd234153e67,1053,0
8027,21681205-aa6c-4c2f-8d87-1bd234153e67,403,1
8028,21681205-aa6c-4c2f-8d87-1bd234153e67,1903,0
8029,21681205-aa6c-4c2f-8d87-1bd234153e67,4144,1
8030,21681205-aa6c-4c2f-8d87-1bd234153e67,2793,1
8031,21681205-aa6c-4c2f-8d87-1bd234153e67,2497,1
8032,21681205-aa6c-4c2f-8d87-1bd234153e67,835,0
8033,21681205-aa6c-4c2f-8d87-1bd234153e67,2918,0
8034,21681205-aa6c-4c2f-8d87-1bd234153e67,4436,1
8035,21681205-aa6c-4c2f-8d87-1bd234153e67,1855,1
8036,21681205-aa6c-4c2f-8d87-1bd234153e67,675,0
8037,21681205-aa6c-4c2f-8d87-1bd234153e67,849,1
8038,21681205-aa6c-4c2f-8d87-1bd234153e67,2716,1
8039,21681205-aa6c-4c2f-8d87-1bd234153e67,881,0
8040,21681205-aa6c-4c2f-8d87-1bd234153e67,4050,0
8041,21681205-aa6c-4c2f-8d87-1bd234153e67,4515,1
8042,21681205-aa6c-4c2f-8d87-1bd234153e67,4538,0
8043,21681205-aa6c-4c2f-8d87-1bd234153e67,1776,1
8044,21681205-aa6c-4c2f-8d87-1bd234153e67,3228,1
8045,21681205-aa6c-4c2f-8d87-1bd234153e67,4613,1
8046,21681205-aa6c-4c2f-8d87-1bd234153e67,308,1
8047,21681205-aa6c-4c2f-8d87-1bd234153e67,3567,0
8048,21681205-aa6c-4c2f-8d87-1bd234153e67,3820,1
8049,21681205-aa6c-4c2f-8d87-1bd234153e67,576,0
8050,2f01401c-c9f9-4556-946d-767975c7ff78,1656,0
8051,2f01401c-c9f9-4556-946d-767975c7ff78,488,1
8052,2f01401c-c9f9-4556-946d-767975c7ff78,1013,1
8053,2f01401c-c9f9-4556-946d-767975c7ff78,159,1
8054,2f01401c-c9f9-4556-946d-767975c7ff78,2918,0
8055,2f01401c-c9f9-4556-946d-767975c7ff78,1383,0
8056,2f01401c-c9f9-4556-946d-767975c7ff78,3228,0
8057,2f01401c-c9f9-4556-946d-767975c7ff78,4105,1
8058,2f01401c-c9f9-4556-946d-767975c7ff78,3804,1
8059,2f01401c-c9f9-4556-946d-767975c7ff78,403,1
8060,2f01401c-c9f9-4556-946d-767975c7ff78,1268,0
8061,2f01401c-c9f9-4556-946d-767975c7ff78,4783,0
8062,2f01401c-c9f9-4556-946d-767975c7ff78,4522,0
8063,2f01401c-c9f9-4556-946d-767975c7ff78,3820,1
8064,2f01401c-c9f9-4556-946d-767975c7ff78,3092,1
8065,2f01401c-c9f9-4556-946d-767975c7ff78,308,1
8066,2f01401c-c9f9-4556-946d-767975c7ff78,3567,0
8067,2f01401c-c9f9-4556-946d-767975c7ff78,675,0
8068,2f01401c-c9f9-4556-946d-767975c7ff78,4277,0
8069,2f01401c-c9f9-4556-946d-767975c7ff78,1349,0
8070,2f01401c-c9f9-4556-946d-767975c7ff78,2497,0
8071,2f01401c-c9f9-4556-946d-767975c7ff78,4515,0
8072,2f01401c-c9f9-4556-946d-767975c7ff78,2716,1
8073,2f01401c-c9f9-4556-946d-767975c7ff78,1903,0
8074,2f01401c-c9f9-4556-946d-767975c7ff78,4144,1
8075,2f01401c-c9f9-4556-946d-767975c7ff78,835,0
8076,2f01401c-c9f9-4556-946d-767975c7ff78,341,0
8077,2f01401c-c9f9-4556-946d-767975c7ff78,3361,1
8078,2f01401c-c9f9-4556-946d-767975c7ff78,1053,0
8079,2f01401c-c9f9-4556-946d-767975c7ff78,1370,0
8080,2f01401c-c9f9-4556-946d-767975c7ff78,3184,0
8081,2f01401c-c9f9-4556-946d-767975c7ff78,3897,0
8082,2f01401c-c9f9-4556-946d-767975c7ff78,849,0
8083,2f01401c-c9f9-4556-946d-767975c7ff78,4538,0
8084,2f01401c-c9f9-4556-946d-767975c7ff78,881,1
8085,2f01401c-c9f9-4556-946d-767975c7ff78,2512,1
8086,2f01401c-c9f9-4556-946d-767975c7ff78,1872,1
8087,2f01401c-c9f9-4556-946d-767975c7ff78,4436,1
8088,2f01401c-c9f9-4556-946d-767975c7ff78,1776,0
8089,2f01401c-c9f9-4556-946d-767975c7ff78,4087,1
8090,2f01401c-c9f9-4556-946d-767975c7ff78,3911,1
8091,2f01401c-c9f9-4556-946d-767975c7ff78,4613,0
8092,2f01401c-c9f9-4556-946d-767975c7ff78,4682,0
8093,2f01401c-c9f9-4556-946d-767975c7ff78,4050,0
8094,2f01401c-c9f9-4556-946d-767975c7ff78,4606,0
8095,2f01401c-c9f9-4556-946d-767975c7ff78,1251,0
8096,2f01401c-c9f9-4556-946d-767975c7ff78,2793,0
8097,2f01401c-c9f9-4556-946d-767975c7ff78,576,1
8098,2f01401c-c9f9-4556-946d-767975c7ff78,2731,0
8099,2f01401c-c9f9-4556-946d-767975c7ff78,1855,0
8100,2fb03a39-9704-4e03-8c0b-14a187483362,835,1
8101,2fb03a39-9704-4e03-8c0b-14a187483362,2512,1
8102,2fb03a39-9704-4e03-8c0b-14a187483362,1053,1
8103,2fb03a39-9704-4e03-8c0b-14a187483362,849,1
8104,2fb03a39-9704-4e03-8c0b-14a187483362,1903,0
8105,2fb03a39-9704-4e03-8c0b-14a187483362,3361,1
8106,2fb03a39-9704-4e03-8c0b-14a187483362,403,1
8107,2fb03a39-9704-4e03-8c0b-14a187483362,3897,1
8108,2fb03a39-9704-4e03-8c0b-14a187483362,576,0
8109,2fb03a39-9704-4e03-8c0b-14a187483362,3911,0
8110,2fb03a39-9704-4e03-8c0b-14a187483362,2716,0
8111,2fb03a39-9704-4e03-8c0b-14a187483362,4277,1
8112,2fb03a39-9704-4e03-8c0b-14a187483362,308,1
8113,2fb03a39-9704-4e03-8c0b-14a187483362,1656,0
8114,2fb03a39-9704-4e03-8c0b-14a187483362,1872,0
8115,2fb03a39-9704-4e03-8c0b-14a187483362,2918,0
8116,2fb03a39-9704-4e03-8c0b-14a187483362,1349,1
8117,2fb03a39-9704-4e03-8c0b-14a187483362,4538,0
8118,2fb03a39-9704-4e03-8c0b-14a187483362,1776,0
8119,2fb03a39-9704-4e03-8c0b-14a187483362,1370,0
8120,2fb03a39-9704-4e03-8c0b-14a187483362,2793,1
8121,2fb03a39-9704-4e03-8c0b-14a187483362,4606,0
8122,2fb03a39-9704-4e03-8c0b-14a187483362,881,0
8123,2fb03a39-9704-4e03-8c0b-14a187483362,3184,0
8124,2fb03a39-9704-4e03-8c0b-14a187483362,2731,1
8125,2fb03a39-9704-4e03-8c0b-14a187483362,4436,1
8126,2fb03a39-9704-4e03-8c0b-14a187483362,1855,1
8127,2fb03a39-9704-4e03-8c0b-14a187483362,4105,0
8128,2fb03a39-9704-4e03-8c0b-14a187483362,341,1
8129,2fb03a39-9704-4e03-8c0b-14a187483362,3804,1
8130,2fb03a39-9704-4e03-8c0b-14a187483362,2497,0
8131,2fb03a39-9704-4e03-8c0b-14a187483362,1268,1
8132,2fb03a39-9704-4e03-8c0b-14a187483362,4144,1
8133,2fb03a39-9704-4e03-8c0b-14a187483362,1013,1
8134,2fb03a39-9704-4e03-8c0b-14a187483362,3820,1
8135,2fb03a39-9704-4e03-8c0b-14a187483362,1383,0
8136,2fb03a39-9704-4e03-8c0b-14a187483362,159,1
8137,2fb03a39-9704-4e03-8c0b-14a187483362,1251,1
8138,2fb03a39-9704-4e03-8c0b-14a187483362,4783,0
8139,2fb03a39-9704-4e03-8c0b-14a187483362,4050,1
8140,2fb03a39-9704-4e03-8c0b-14a187483362,3092,0
8141,2fb03a39-9704-4e03-8c0b-14a187483362,4522,0
8142,2fb03a39-9704-4e03-8c0b-14a187483362,4515,1
8143,2fb03a39-9704-4e03-8c0b-14a187483362,3567,0
8144,2fb03a39-9704-4e03-8c0b-14a187483362,3228,0
8145,2fb03a39-9704-4e03-8c0b-14a187483362,4682,0
8146,2fb03a39-9704-4e03-8c0b-14a187483362,4087,1
8147,2fb03a39-9704-4e03-8c0b-14a187483362,4613,1
8148,2fb03a39-9704-4e03-8c0b-14a187483362,488,1
8149,2fb03a39-9704-4e03-8c0b-14a187483362,675,0
8150,31a51ed8-6716-4c5a-9559-5c47fb3b4e6d,3911,1
8151,31a51ed8-6716-4c5a-9559-5c47fb3b4e6d,881,0
8152,31a51ed8-6716-4c5a-9559-5c47fb3b4e6d,1903,1
8153,31a51ed8-6716-4c5a-9559-5c47fb3b4e6d,3897,1
8154,31a51ed8-6716-4c5a-9559-5c47fb3b4e6d,488,0
8155,31a51ed8-6716-4c5a-9559-5c47fb3b4e6d,308,1
8156,31a51ed8-6716-4c5a-9559-5c47fb3b4e6d,1855,1
8157,31a51ed8-6716-4c5a-9559-5c47fb3b4e6d,4783,1
8158,31a51ed8-6716-4c5a-9559-5c47fb3b4e6d,2731,1
8159,31a51ed8-6716-4c5a-9559-5c47fb3b4e6d,1370,1
8160,31a51ed8-6716-4c5a-9559-5c47fb3b4e6d,1383,1
8161,31a51ed8-6716-4c5a-9559-5c47fb3b4e6d,4682,0
8162,31a51ed8-6716-4c5a-9559-5c47fb3b4e6d,2918,1
8163,31a51ed8-6716-4c5a-9559-5c47fb3b4e6d,159,1
8164,31a51ed8-6716-4c5a-9559-5c47fb3b4e6d,4105,1
8165,31a51ed8-6716-4c5a-9559-5c47fb3b4e6d,2497,1
8166,31a51ed8-6716-4c5a-9559-5c47fb3b4e6d,675,1
8167,31a51ed8-6716-4c5a-9559-5c47fb3b4e6d,403,1
8168,31a51ed8-6716-4c5a-9559-5c47fb3b4e6d,4050,0
8169,31a51ed8-6716-4c5a-9559-5c47fb3b4e6d,1053,0
8170,31a51ed8-6716-4c5a-9559-5c47fb3b4e6d,1776,0
8171,31a51ed8-6716-4c5a-9559-5c47fb3b4e6d,3820,1
8172,31a51ed8-6716-4c5a-9559-5c47fb3b4e6d,849,1
8173,31a51ed8-6716-4c5a-9559-5c47fb3b4e6d,4277,1
8174,31a51ed8-6716-4c5a-9559-5c47fb3b4e6d,1349,1
8175,31a51ed8-6716-4c5a-9559-5c47fb3b4e6d,3567,0
8176,31a51ed8-6716-4c5a-9559-5c47fb3b4e6d,3361,1
8177,31a51ed8-6716-4c5a-9559-5c47fb3b4e6d,4538,1
8178,31a51ed8-6716-4c5a-9559-5c47fb3b4e6d,4606,1
8179,31a51ed8-6716-4c5a-9559-5c47fb3b4e6d,3804,1
8180,31a51ed8-6716-4c5a-9559-5c47fb3b4e6d,1251,1
8181,31a51ed8-6716-4c5a-9559-5c47fb3b4e6d,2512,1
8182,31a51ed8-6716-4c5a-9559-5c47fb3b4e6d,2716,1
8183,31a51ed8-6716-4c5a-9559-5c47fb3b4e6d,4087,1
8184,31a51ed8-6716-4c5a-9559-5c47fb3b4e6d,3092,0
8185,31a51ed8-6716-4c5a-9559-5c47fb3b4e6d,1656,0
8186,31a51ed8-6716-4c5a-9559-5c47fb3b4e6d,4144,1
8187,31a51ed8-6716-4c5a-9559-5c47fb3b4e6d,835,1
8188,31a51ed8-6716-4c5a-9559-5c47fb3b4e6d,4522,0
8189,31a51ed8-6716-4c5a-9559-5c47fb3b4e6d,4515,0
8190,31a51ed8-6716-4c5a-9559-5c47fb3b4e6d,4613,1
8191,31a51ed8-6716-4c5a-9559-5c47fb3b4e6d,4436,1
8192,31a51ed8-6716-4c5a-9559-5c47fb3b4e6d,1872,1
8193,31a51ed8-6716-4c5a-9559-5c47fb3b4e6d,1268,1
8194,31a51ed8-6716-4c5a-9559-5c47fb3b4e6d,576,1
8195,31a51ed8-6716-4c5a-9559-5c47fb3b4e6d,2793,1
8196,31a51ed8-6716-4c5a-9559-5c47fb3b4e6d,3228,0
8197,31a51ed8-6716-4c5a-9559-5c47fb3b4e6d,341,1
8198,31a51ed8-6716-4c5a-9559-5c47fb3b4e6d,1013,1
8199,31a51ed8-6716-4c5a-9559-5c47fb3b4e6d,3184,1
8200,3eaa2c60-8414-4bcb-a757-960dcece9f1f,3820,1
8201,3eaa2c60-8414-4bcb-a757-960dcece9f1f,1872,0
8202,3eaa2c60-8414-4bcb-a757-960dcece9f1f,4087,0
8203,3eaa2c60-8414-4bcb-a757-960dcece9f1f,2512,0
8204,3eaa2c60-8414-4bcb-a757-960dcece9f1f,2793,0
