,CS textfield,BB textfield,Stack,Head angle,Head tube length textfield,Seat stay junction0,Seat tube length,Seat angle,DT Length,FORK0R,BB diameter,ttd,dtd,csd,ssd,Chain stay position on BB,SSTopZOFFSET,MATERIAL,Head tube upper extension2,Seat tube extension2,Head tube lower extension2,SEATSTAYbrdgshift,CHAINSTAYbrdgshift,SEATSTAYbrdgdia1,CHAINSTAYbrdgdia1,SEATSTAYbrdgCheck,CHAINSTAYbrdgCheck,Dropout spacing,Wall thickness Bottom Bracket,Wall thickness Top tube,Wall thickness Head tube,Wall thickness Down tube,Wall thickness Chain stay,Wall thickness Seat stay,Wall thickness Seat tube,Wheel diameter front,RDBSD,Wheel diameter rear,FDBSD,Fork type,Stem kind,Display AEROBARS,Handlebar style,Head tube type,BB length,Head tube diameter,Wheel cut,Seat tube diameter,bottle SEATTUBE0 show,bottle DOWNTUBE0 show,Front Fender include,Rear Fender include,BELTorCHAIN,Number of cogs,Number of chainrings,Display RACK,FIRST color R_RGB,FIRST color G_RGB,FIRST color B_RGB,RIM_STYLE front,RIM_STYLE rear,SPOKES composite front,SPOKES composite rear,SBLADEW front,SBLADEW rear,Saddle length,Saddle height,Down tube diameter,Seatpost LENGTH,Seat tube type
3621,405,70,583.4701866,72.5,144.8,45,540,73.503,633.4682057,45,40,28.6,36.5,23.35,13,15,9,STEEL,41.9,32.6,49.7,330,350,16,18,TRUE,TRUE,130,2,0.9,1.1,0.9,1.2,1,0.9,680,58,680,58,0,0,FALSE,0,1,68,44,692,31.7,TRUE,TRUE,FALSE,FALSE,1,10,1,FALSE,153,255,51,SPOKED,SPOKED,1,1,80,80,265,730,44,300,1
3622,425,50,568.6920617,71.5,144.9,45,560,73.99946129,632.4261714,45,40,28.6,36.5,23.35,13,15,9,STEEL,31.9,50,48.1,330,350,16,18,TRUE,TRUE,130,2,0.9,1.1,0.9,1.2,1,0.9,674,52,674,52,0,0,FALSE,0,1,68,45,692,31.8,FALSE,FALSE,FALSE,FALSE,1,8,1,FALSE,255,0,0,SPOKED,SPOKED,1,1,80,80,298,718,34.9,330,1
3623,395,70,569.9490493,76,123.3,250,690,75,612.9437003,68,40,33.15,41.975,25,14,15,9,CARBON,-4,130,0,330,350,12,18,TRUE,TRUE,130,2,0.9,1.1,0.9,1.2,1,0.9,674,52,674,52,0,0,FALSE,0,1,68,45,690,31.8,FALSE,FALSE,FALSE,FALSE,1,10,1,FALSE,221,30,30,SPOKED,SPOKED,1,1,80,80,290,768,34.9,60,0
3624,440,25,570.3399565,71.5,145,60,530,72,656.8884652,45,39.5,28.6,44.5,23.35,15.625,15,9,STEEL,28.8,65.7,48.4,330,350,16,18,TRUE,TRUE,135,2,0.9,1.1,0.9,1.2,1,0.9,658,99,658,99,1,0,FALSE,1,1,68,38,692,32,FALSE,FALSE,FALSE,FALSE,1,6,2,FALSE,0,51,102,SPOKED,SPOKED,1,1,80,80,298,671,34.9,300,1
3625,445,60,566.6483513,71.5,134.9,25,582.3,72,628.970164,45,42,28.6,36.5,18.5,11.7,15,9,STEEL,26.6,22.3,33.9,330,385,11,18,TRUE,TRUE,130,2,0.9,1.1,0.9,1.2,1,0.9,674,52,674,52,0,2,FALSE,1,1,68,32.4,692,28.6,FALSE,FALSE,TRUE,TRUE,1,4,0,TRUE,255,153,0,SPOKED,SPOKED,1,1,80,80,275,715,28.6,250,1
3626,440,52,583.5655722,71,130,85,496.3,71.99611605,713.060571,45,40,28.6,36.5,23.35,14.5,15,9,STEEL,30.3,76.3,69.3,330,350,16,18,FALSE,FALSE,130,2,0.9,1.1,0.9,1.2,1,0.9,736,114,736,114,1,0,FALSE,1,1,68,40,692,31.8,FALSE,FALSE,FALSE,FALSE,1,10,0,TRUE,255,204,204,SPOKED,SPOKED,1,1,80,80,270,730,40,300,1
3627,445,70,579.8391042,71,130,45,579.1,74,622.3392612,50,40,28.6,36.5,23.35,13,15,9,STEEL,29.8,39.1,36.4,330,350,16,18,TRUE,TRUE,130,2,0.9,1.1,0.9,1.2,1,0.9,680,58,680,58,0,2,FALSE,0,1,68,25.4,692,28.6,TRUE,TRUE,TRUE,TRUE,1,7,2,TRUE,0,0,0,SPOKED,SPOKED,1,1,80,80,298,705,28.6,330,1
3628,445,30,535.0774774,72.5,102,45,525,73.5,642.9161436,45,42.75,28.6,36.5,20.725,13.3,15,9,STEEL,30,45,35,330,260,16,18,TRUE,TRUE,120,2,0.9,1.1,0.9,1.2,1,0.9,635,76,635,76,0,2,FALSE,1,1,73,37.25,692,29.1,FALSE,FALSE,TRUE,TRUE,1,0,1,TRUE,0,153,255,SPOKED,SPOKED,1,1,80,80,298,705,32.2,300,1
3629,445,30,535.0774774,72.5,102,45,525,73.5,642.9161436,45,42.75,28.6,36.5,20.725,13.3,15,9,STEEL,30,45,35,330,260,16,18,TRUE,TRUE,120,2,0.9,1.1,0.9,1.2,1,0.9,635,76,635,76,0,2,FALSE,1,1,73,37.25,692,29.1,FALSE,FALSE,TRUE,TRUE,1,0,1,TRUE,0,153,255,SPOKED,SPOKED,1,1,80,80,298,705,32.2,300,1
3630,445,30,535.0774774,72.5,102,45,525,73.5,642.9161436,45,42.75,28.6,36.5,20.725,13.3,15,9,STEEL,30,45,35,330,260,16,18,TRUE,TRUE,120,2,0.9,1.1,0.9,1.2,1,0.9,635,76,635,76,0,2,FALSE,1,1,73,37.25,692,29.1,FALSE,FALSE,TRUE,TRUE,1,0,1,TRUE,0,153,255,SPOKED,SPOKED,1,1,80,80,298,705,32.2,300,1
3631,445,30,535.0774774,72.5,102,45,525,73.5,642.9161436,45,42.75,28.6,36.5,20.725,13.3,15,9,STEEL,30,45,35,330,260,16,18,TRUE,TRUE,120,2,0.9,1.1,0.9,1.2,1,0.9,635,76,635,76,0,2,FALSE,1,1,73,37.25,692,29.1,FALSE,FALSE,TRUE,TRUE,1,0,1,TRUE,0,153,255,SPOKED,SPOKED,1,1,80,80,298,705,32.2,300,1
3632,445,30,535.0774774,72.5,102,45,525,73.5,642.9161436,45,42.75,28.6,36.5,20.725,13.3,15,9,STEEL,30,45,35,330,260,16,18,TRUE,TRUE,120,2,0.9,1.1,0.9,1.2,1,0.9,635,76,635,76,0,2,FALSE,1,1,73,37.25,692,29.1,FALSE,FALSE,TRUE,TRUE,1,0,1,TRUE,0,153,255,SPOKED,SPOKED,1,1,80,80,298,705,32.2,300,1
3633,445,30,535.0774774,72.5,102,45,525,73.5,642.9161436,45,42.75,28.6,36.5,20.725,13.3,15,9,STEEL,30,45,35,330,260,16,18,TRUE,TRUE,120,2,0.9,1.1,0.9,1.2,1,0.9,635,76,635,76,0,2,FALSE,1,1,73,37.25,692,29.1,FALSE,FALSE,TRUE,TRUE,1,0,1,TRUE,0,153,255,SPOKED,SPOKED,1,1,80,80,298,705,32.2,300,1
3634,425,62,563.0253222,71,125.1,45,520,74,636.2341145,45,40,28.6,36.5,23.35,13,15,9,STEEL,32.6,32.8,47.8,330,350,16,18,TRUE,TRUE,130,2,0.9,1.1,0.9,1.2,1,0.9,689,67,689,67,0,0,FALSE,0,1,68,45,692,31.8,FALSE,FALSE,FALSE,FALSE,1,8,1,FALSE,255,51,51,SPOKED,SPOKED,1,1,80,80,298,730,34.9,330,1
3635,445,30,535.0774774,72.5,102,45,525,73.5,642.9161436,45,42.75,28.6,36.5,20.725,13.3,15,9,STEEL,30,45,35,330,260,16,18,TRUE,TRUE,120,2,0.9,1.1,0.9,1.2,1,0.9,635,76,635,76,0,2,FALSE,1,1,73,37.25,692,29.1,FALSE,FALSE,TRUE,TRUE,1,0,1,TRUE,0,153,255,SPOKED,SPOKED,1,1,80,80,298,705,32.2,300,1
3636,445,30,535.0774774,72.5,102,45,525,73.5,642.9161436,45,42.75,28.6,36.5,20.725,13.3,15,9,STEEL,30,45,35,330,260,16,18,TRUE,TRUE,120,2,0.9,1.1,0.9,1.2,1,0.9,635,76,635,76,0,2,FALSE,1,1,73,37.25,692,29.1,FALSE,FALSE,TRUE,TRUE,1,0,1,TRUE,0,153,255,SPOKED,SPOKED,1,1,80,80,298,705,32.2,300,1
3637,432,70,602.8022,72,156.9,45,560,73,650.5259676,45,40,28.6,36.5,23.35,13,15,9,STEEL,40,48,47.3,330,350,16,18,TRUE,TRUE,130,2,0.9,1.1,0.9,1.2,1,0.9,674,52,674,52,0,0,FALSE,0,1,68,45,692,31.8,FALSE,FALSE,FALSE,FALSE,1,9,1,FALSE,102,204,0,SPOKED,SPOKED,1,1,80,80,278,750,34.9,250,1
3638,445,20,525.0774774,72.5,102,45,525,73.5,638.803927,45,42.75,28.6,36.5,20.725,13.3,15,9,STEEL,30,45,35,330,260,16,18,TRUE,TRUE,120,2,0.9,1.1,0.9,1.2,1,0.9,690,68,690,68,0,2,FALSE,1,1,73,37.25,692,29.1,FALSE,FALSE,TRUE,TRUE,1,0,1,FALSE,0,153,255,SPOKED,SPOKED,1,1,80,80,298,705,32.2,300,1
3639,430,50,537.5530672,74,115,33,545,73.5,626.2612688,15,40,28.6,36.5,20,13.75,5,10,STEEL,15,345,35,330,350,13,16,TRUE,TRUE,130,2,0.9,1.1,0.9,1.2,1,0.9,628,69,628,69,1,2,FALSE,1,1,68,33.4,692,28.6,FALSE,FALSE,TRUE,TRUE,1,5,0,TRUE,255,255,255,SPOKED,SPOKED,1,1,80,80,290,685,28.6,300,1
3640,405,50,573.3571951,75,175.8,45,658.1,75,609.1639018,15,40,38.05,36.5,23.35,13,15,9,CARBON,30,58.1,45,330,350,16,18,TRUE,TRUE,130,2,0.9,1.1,0.9,1.2,1,0.9,674,52,674,52,0,0,FALSE,0,1,68,45,692,31.8,FALSE,FALSE,FALSE,FALSE,1,0,0,FALSE,51,102,255,TRISPOKE,SPOKED,3,1,80,80,298,800,34.9,330,0
3641,405,60,645.411778,74,209.1,45,637.5,74,662.0561951,45,40,28.6,36.5,23.35,13,15,9,STEEL,31.5,47.5,47.9,330,350,16,18,TRUE,TRUE,130,2,0.9,1.1,0.9,1.2,1,0.9,674,52,674,52,0,0,FALSE,0,1,68,42,692,31.8,FALSE,FALSE,FALSE,FALSE,1,8,1,FALSE,153,153,153,SPOKED,SPOKED,1,1,80,80,298,828,38.9,330,1
3642,339.725,-33.45,389.8974979,75.5,113,35,266.2,71,527.3065801,32,40,28.6,36.5,22.35,15.875,15,9,STEEL,27.5,31.3,35.5,290,280,17,18,TRUE,TRUE,120,2,0.9,1.1,0.9,1.2,1,0.9,530,124,530,124,0,1,FALSE,1,2,68,45,692,31.8,FALSE,FALSE,FALSE,FALSE,1,8,0,FALSE,255,255,204,SPOKED,SPOKED,1,1,80,80,210,400,35,330,1
3643,355,14,566.8424238,73.5,190.7,45,568,74,608.1930128,30,40,28.6,36.5,23.35,13,15,9,STEEL,32.2,48,44,330,350,16,18,TRUE,TRUE,135,2,0.9,1.1,0.9,1.2,1,0.9,626,67,626,67,0,0,FALSE,1,1,68,45,692,27.2,FALSE,FALSE,FALSE,FALSE,1,0,0,FALSE,0,51,102,SPOKED,SPOKED,1,1,80,80,298,755,34.9,330,1
3644,360,55,434.8269489,73,125.8,45,580,79,512.4210999,45,40,28.6,36.5,23.35,13,15,9,STEEL,32.2,47.3,40.5,330,350,16,18,TRUE,TRUE,120,2,0.9,1.1,0.9,1.2,1,0.9,570,52,674,63,0,0,FALSE,2,1,68,45,692,31.8,FALSE,FALSE,FALSE,FALSE,1,0,0,FALSE,204,0,204,SPOKED,DISC,1,1,80,80,275,680,34.9,100,1
3645,600,75,543.21926,60,272.3,45,534,72,731.7799015,45,40,28.6,36.5,23.35,13,15,9,STEEL,41.8,54,29.4,330,350,16,18,TRUE,TRUE,130,2,0.9,1.1,0.9,1.2,1,0.9,611,120,910,104,1,2,FALSE,2,1,68,45,692,31.8,FALSE,FALSE,FALSE,FALSE,1,2,2,FALSE,0,51,102,SPOKED,SPOKED,1,1,80,80,278,720,34.9,330,1
3646,405,70,596.8836416,73,162.2,250,690,74,630.4469203,45,40,29.3,39.475,27.5,13,15,9,CARBON,-3,180,16,330,350,16,18,TRUE,TRUE,130,2,0.9,1.1,0.9,1.2,1,0.9,674,52,674,52,0,0,FALSE,0,1,68,45,710,31.8,FALSE,FALSE,FALSE,FALSE,1,10,1,FALSE,48,214,200,SPOKED,SPOKED,1,1,80,80,290,768,34.9,70,2
3647,455,70,670.9212412,72,206.9,45,525,73,688.8466947,50,40,28.6,36.5,23.35,13,15,9,STEEL,57.9,49.7,47.5,330,300,16,18,FALSE,FALSE,135,2,0.9,1.1,0.9,1.2,1,0.9,700,78,700,78,0,0,FALSE,0,1,68,45,692,31.8,TRUE,TRUE,TRUE,TRUE,1,9,1,FALSE,51,51,0,SPOKED,SPOKED,1,1,80,80,275,806,34.9,300,2
3649,405,70,591.9108569,73,142.8,45,515.2,74,654.6688801,45,40,28.6,36.5,23.35,13,15,9,STEEL,28.9,49.2,49.3,330,350,16,18,TRUE,TRUE,135,2,0.9,1.1,0.9,1.2,1,0.9,650,30,650,30,0,0,FALSE,0,1,68,45,692,31.8,FALSE,FALSE,FALSE,FALSE,1,8,1,FALSE,51,51,255,SPOKED,SPOKED,3,3,80,80,278,600,34.9,300,1
3650,342.8,-38,395.1623461,75.2,110.5,45,270.2,71.00147299,614.9563846,30,40,28.6,36.5,17.5,13,15,9,TITANIUM,27.2,28.9,35.5,330,350,16,18,FALSE,FALSE,130,2,0.9,1.1,0.9,1.2,1,0.9,508,102,508,102,0,0,FALSE,1,3,68,41.3,692,31.8,FALSE,FALSE,FALSE,FALSE,1,0,0,FALSE,255,255,255,SPOKED,SPOKED,1,1,80,80,240,398,34.9,140,1
3651,425,55,586.564063,70,134.3,60,504.5,71.5,655.8478457,45,40,28.6,36.95,23.35,13,15,9,ALUMINIUM,33.6,64.5,53.8,330,350,16,18,TRUE,TRUE,135,2,0.9,1.1,0.9,1.2,1,0.9,635,76,635,76,1,0,FALSE,1,1,68,45,692,34,FALSE,FALSE,FALSE,FALSE,1,8,1,FALSE,153,0,0,SPOKED,SPOKED,1,1,80,80,270,700,34.9,300,1
3652,425,55,586.564063,70,134.3,60,504.5,71.5,655.8478457,45,40,28.6,36.95,23.35,13,15,9,ALUMINIUM,33.6,64.5,53.8,330,350,16,18,TRUE,TRUE,135,2,0.9,1.1,0.9,1.2,1,0.9,635,76,635,76,1,0,FALSE,1,1,68,45,692,34,FALSE,FALSE,FALSE,FALSE,1,8,1,FALSE,153,0,0,SPOKED,SPOKED,1,1,80,80,270,700,34.9,300,1
3653,342.8,-38,407.2476384,75.2,123,45,283,71.00147299,614.1038304,30,40,28.6,36.5,17.5,13,15,9,TITANIUM,27.2,28.9,35.5,330,350,16,18,FALSE,FALSE,130,2,0.9,1.1,0.9,1.2,1,0.9,508,102,508,102,0,0,FALSE,1,3,68,41.3,692,31.8,FALSE,FALSE,FALSE,FALSE,1,0,0,FALSE,255,255,255,SPOKED,SPOKED,1,1,80,80,240,398,34.9,140,1
3654,427,42,564.6413892,74,115.8,45,368.1,76,648.8522196,45,40,28.6,36.5,23.35,13,15,9,CARBON,42.1,54.7,53.2,330,350,16,18,TRUE,TRUE,135,2,0.9,1.1,0.9,1.2,1,0.9,699,115,699,115,1,0,FALSE,1,3,70,41.3,692,35,FALSE,TRUE,FALSE,FALSE,1,9,0,FALSE,255,0,51,SPOKED,SPOKED,1,1,80,80,298,640,50,300,1
3655,425,55,609.6991555,70,170.1,60,504.5,71.5,649.8216587,50,40,28.6,36.95,23.35,13,15,9,ALUMINIUM,33.6,64.5,51.6,330,350,16,18,TRUE,TRUE,135,2,0.9,1.1,0.9,1.2,1,0.9,685,63,685,63,0,0,FALSE,1,1,68,45,692,34,FALSE,FALSE,FALSE,FALSE,1,8,1,FALSE,153,0,0,SPOKED,SPOKED,1,1,80,80,270,700,34.9,300,1
3656,435,75,679.7408987,72.5,135.9,45,570.2,74.5,738.636785,45,40,28.6,36.5,23.35,13,15,9,STEEL,27.4,50.2,60.5,330,350,16,18,TRUE,TRUE,130,2,0.9,1.1,0.9,1.2,1,0.9,674,52,674,52,0,0,FALSE,0,3,68,45,692,31.8,FALSE,FALSE,FALSE,FALSE,1,8,1,FALSE,255,255,255,SPOKED,SPOKED,1,1,80,80,298,750,34.9,330,1
3657,405,70,591.9108569,73,143,45,515.2,74,654.5595785,45,40,28.6,36.5,23.35,13,15,9,STEEL,28.9,49.2,49.3,330,350,16,18,TRUE,TRUE,130,2,0.9,1.1,0.9,1.2,1,0.9,674,52,674,52,0,0,FALSE,0,1,68,45,692,31.8,FALSE,FALSE,FALSE,FALSE,1,8,1,FALSE,153,204,255,SPOKED,SPOKED,1,1,80,80,298,718,34.9,330,1
3658,420,70,561.7596699,71.5,116.5,45,397,75.07022253,694.7833162,45,40,28.6,36.5,23.35,13,15,9,STEEL,27.3,31,44.7,330,350,16,18,TRUE,TRUE,135,2,0.9,1.1,0.9,1.2,1,0.9,670,111,670,111,0,0,FALSE,1,1,68,45,692,31.8,FALSE,FALSE,FALSE,FALSE,1,0,0,FALSE,0,0,0,SPOKED,SPOKED,1,1,80,80,298,690,34.9,330,1
3659,465,75,575.6471148,71,98.1,45,400,70.18144213,641.6045186,45,34.8,28.6,36.5,20,13,15,9,STEEL,23.8,23.6,37.4,330,355,13,18,TRUE,TRUE,130,2,0.9,1.1,0.9,1.2,1,0.9,670,111,670,111,0,2,FALSE,1,1,68,31.8,692,28.6,FALSE,FALSE,TRUE,TRUE,1,4,0,TRUE,0,0,0,SPOKED,SPOKED,1,1,80,80,275,480,28.6,250,1
3660,405,70,599.3783966,72,135,45,596,73,663.1414412,45,40,28.6,35.725,23.35,13,15,9,STEEL,30.3,46,46.4,330,350,16,18,TRUE,TRUE,130,2,0.9,1.1,0.9,1.2,1,0.9,674,52,674,52,0,0,FALSE,0,1,68,36,692,28.8,FALSE,FALSE,FALSE,FALSE,1,8,1,FALSE,255,255,255,SPOKED,SPOKED,1,1,80,80,298,768,34.9,330,1
3661,425,69,599.7357722,71.5,140.2,60,548.3,73,655.4757143,45,40,28.6,36.5,23.35,13,15,9,ALUMINIUM,30.8,48.3,48.7,330,350,16,18,TRUE,TRUE,130,2,0.9,1.1,0.9,1.2,1,0.9,689,67,689,67,0,0,FALSE,0,2,68,45,692,31.8,FALSE,FALSE,FALSE,FALSE,1,0,0,FALSE,204,0,204,SPOKED,SPOKED,1,1,80,80,298,718,34.9,330,1
3662,405,70,604.3858874,73.5,163.6,45,597.3,72.5,661.1691337,43,40,28.6,44,23.35,13,15,9,STEEL,33,47.3,53.1,330,350,16,18,TRUE,TRUE,130,2,0.9,1.1,0.9,1.2,1,0.9,674,52,674,52,0,0,FALSE,0,2,68,50,692,34.9,FALSE,FALSE,FALSE,FALSE,1,8,1,FALSE,0,51,102,SPOKED,SPOKED,1,1,80,80,298,805,44,300,1
3663,445,20,525.0774774,72.5,102,45,525,73.5,638.803927,45,42.75,28.6,36.5,20.725,13.3,15,9,STEEL,30,45,35,330,260,16,18,TRUE,TRUE,120,2,0.9,1.1,0.9,1.2,1,0.9,690,68,690,68,0,2,FALSE,1,1,73,37.25,692,29.1,FALSE,FALSE,TRUE,TRUE,1,7,1,TRUE,0,0,51,SPOKED,SPOKED,1,1,80,80,298,705,32.2,300,1
3664,412,75,585.8083328,73.25,142,55,563.7,73.5,649.9670601,43,40,28.6,36.5,23.35,13,15,9,STEEL,31.5,47.7,49.4,330,350,16,18,TRUE,TRUE,130,2,0.9,1.1,0.9,1.2,1,0.9,680,58,680,58,0,0,FALSE,0,1,68,45,692,31.8,FALSE,FALSE,FALSE,FALSE,1,8,1,FALSE,51,51,0,SPOKED,SPOKED,1,1,80,80,240,769.5,34.9,330,1
3665,412,75,595.767075,73.25,152.4,55,563.9,73.25,650.562432,43,40,28.6,36.5,23.35,13,15,9,STEEL,31,47.9,49.3,330,350,16,18,TRUE,TRUE,130,2,0.9,1.1,0.9,1.2,1,0.9,682,60,682,60,0,0,FALSE,0,1,68,45,692,31.8,FALSE,FALSE,FALSE,FALSE,1,10,1,FALSE,51,51,0,SPOKED,SPOKED,1,1,80,80,240,762,34.9,330,1
3666,405.1,73,591.9463121,73,139.9,34,584.8,74,649.0415541,45,40,28.6,36.5,23.35,13,15,9,STEEL,25.7,64.8,35.9,330,350,16,18,TRUE,TRUE,130,2,0.9,1.1,0.9,1.2,1,0.9,674,52,674,52,0,0,FALSE,0,1,68,34.2,692,29,TRUE,TRUE,FALSE,FALSE,1,8,1,FALSE,0,0,0,SPOKED,SPOKED,1,1,80,80,298,731,32.2,330,1
3667,405.1,73,591.9463121,73,139.9,34,580,74,649.0415541,45,40,28.6,36.5,23.35,13,15,9,STEEL,25.5,64.9,35.9,330,350,16,18,TRUE,TRUE,130,2,0.9,1.1,0.9,1.2,1,0.9,674,52,674,52,0,0,FALSE,0,1,68,34.2,692,29,FALSE,FALSE,FALSE,FALSE,1,8,1,FALSE,0,0,0,SPOKED,SPOKED,1,1,80,80,298,731,32.2,330,1
3668,395.35,47,548.3526686,75,134,45,565.2,75.5,620.6697611,30,40,28.6,36.5,23.35,13,15,9,ALUMINIUM,30.4,45.2,55.7,330,350,16,18,TRUE,TRUE,130,2,0.9,1.1,0.9,1.2,1,0.9,674,52,674,52,0,0,FALSE,1,1,68,45,692,31.8,FALSE,FALSE,FALSE,FALSE,1,0,0,FALSE,0,51,102,SPOKED,SPOKED,1,1,80,80,298,718,45.9,330,1
3669,425,55,586.564063,70,134.3,60,504.5,71.5,655.8478457,45,40,28.6,36.95,23.35,13,15,9,ALUMINIUM,33.6,64.5,53.8,330,350,16,18,TRUE,TRUE,135,2,0.9,1.1,0.9,1.2,1,0.9,635,76,635,76,1,0,FALSE,1,1,68,45,692,34,FALSE,FALSE,FALSE,FALSE,1,8,1,FALSE,153,0,0,SPOKED,SPOKED,1,1,80,80,270,700,34.9,300,1
3670,425,55,595.6037662,70,170.1,60,504,71.5,642.0008708,50,40,28.6,36.95,23.35,13,15,9,ALUMINIUM,34.3,64,50.7,330,350,16,18,TRUE,TRUE,135,2,0.9,1.1,0.9,1.2,1,0.9,635,76,635,76,0,0,FALSE,1,1,68,45,692,34,FALSE,FALSE,FALSE,FALSE,1,8,1,FALSE,153,0,0,SPOKED,SPOKED,1,1,80,80,270,700,34.9,300,1
3671,425,55,586.564063,70,134.3,60,504.5,71.5,655.8478457,45,40,28.6,36.95,23.35,13,15,9,ALUMINIUM,33.6,64.5,53.8,330,350,16,18,TRUE,TRUE,135,2,0.9,1.1,0.9,1.2,1,0.9,635,76,635,76,1,0,FALSE,1,1,68,45,692,34,FALSE,FALSE,FALSE,FALSE,1,8,1,FALSE,153,0,0,SPOKED,SPOKED,1,1,80,80,270,700,34.9,300,1
3672,386.81,87,634.2260806,74.5,172.5,25,615.8,75,674.3065991,45,40,28.6,36.5,21,12,15,9,STEEL,21.4,15.8,31.8,330,350,16,18,TRUE,TRUE,130,2,0.9,1.1,0.9,1.2,1,0.9,674,52,674,52,0,0,FALSE,0,1,68,32,692,27.2,FALSE,FALSE,FALSE,FALSE,1,10,1,FALSE,102,102,102,SPOKED,SPOKED,1,1,80,80,270,800,28,330,1
3673,446,75,674.2047401,71.5,135,60,550,73,727.0639296,45,40,28.6,36.5,23.35,13,15,9,TITANIUM,29.3,50,49.7,330,300,16,18,FALSE,FALSE,130,2,0.9,1.1,0.9,1.2,1,0.9,736,114,736,114,0,0,FALSE,0,3,68,41.3,692,31.8,TRUE,TRUE,FALSE,FALSE,1,8,1,FALSE,255,255,255,SPOKED,SPOKED,1,1,80,80,278,796,34.9,380,2
3674,446,75,674.2047401,71.5,135,60,550,73,727.0639296,45,40,28.6,36.5,23.35,13,15,9,TITANIUM,29.3,50,49.7,330,300,16,18,FALSE,FALSE,130,2,0.9,1.1,0.9,1.2,1,0.9,736,114,736,114,0,0,FALSE,0,3,68,41.3,692,31.8,TRUE,TRUE,FALSE,FALSE,1,8,1,FALSE,255,255,255,SPOKED,SPOKED,1,1,80,80,278,796,34.9,380,2
3675,446,75,677.049711,71.5,138,60,550,73,727.413329,45,40,28.6,36.5,23.35,13,15,9,TITANIUM,29.2,50,49.7,330,300,16,18,FALSE,FALSE,130,2,0.9,1.1,0.9,1.2,1,0.9,736,114,736,114,0,0,FALSE,0,3,68,41.3,692,31.8,TRUE,TRUE,FALSE,FALSE,1,8,1,FALSE,204,204,204,SPOKED,SPOKED,1,1,80,80,278,796,34.9,380,2
3676,446,75,677.049711,71.5,138,60,545,73,728.003698,45,40,28.6,36.5,23.35,13,15,9,TITANIUM,29.8,35.8,50.7,330,300,16,18,FALSE,FALSE,130,2,0.9,1.1,0.9,1.2,1,0.9,740,118,740,118,0,0,FALSE,0,1,68,44,692,31.8,TRUE,TRUE,FALSE,FALSE,1,8,1,FALSE,204,204,204,SPOKED,SPOKED,1,1,80,80,275,790,34.9,380,2
3677,415,127,587.736136,74,87.4,38,424.7,77.60900026,688.1548796,45,40,28.6,36.5,23.35,13,15,9,STEEL,21,24.7,45,330,350,16,18,TRUE,TRUE,130,2,0.9,1.1,0.9,1.2,1,0.9,674,52,674,52,0,0,FALSE,0,1,68,45,692,31.8,FALSE,FALSE,FALSE,FALSE,1,9,1,FALSE,0,51,102,SPOKED,SPOKED,1,1,80,80,298,749.9,34.9,360,1
3678,405,70,591.9108569,73,143.3,45,513.2,74,651.3005594,45,40,28.6,32.5,23.35,13,15,9,STEEL,25.9,47.2,43.6,330,350,16,18,TRUE,TRUE,130,2,0.9,1.1,0.9,1.2,1,0.9,674,52,674,52,0,2,FALSE,0,1,68,35,692,27.2,FALSE,FALSE,FALSE,FALSE,1,10,1,FALSE,153,0,0,SPOKED,SPOKED,1,1,80,80,298,718,34.9,330,1
3679,405,80,596.5109173,71.5,142.6,45,511,74.49492002,660.7462581,45,40,26.7,48.525,23.35,13,15,9,STEEL,40,45,50,330,350,16,18,TRUE,TRUE,135,2,0.9,1.1,0.9,1.2,1,0.9,628,69,628,69,0,2,FALSE,1,3,68,41.3,692,40,FALSE,FALSE,FALSE,TRUE,1,9,2,FALSE,0,153,153,SPOKED,SPOKED,1,1,80,80,278,709.9,45,330,1
3681,407.46,80,570.4484304,73,112.1,200,541.1,75.99977016,668.1434183,45,42,28.6,36.5,30,19,15,9,CARBON,40.3,20,60.3,330,350,16,18,TRUE,TRUE,130,2,0.9,1.1,0.9,1.2,1,0.9,674,52,674,52,0,0,TRUE,2,0,68,41.3,700,31.8,FALSE,FALSE,FALSE,FALSE,1,8,1,FALSE,255,255,255,TRISPOKE,TRISPOKE,1,1,80,80,298,718,34.9,330,0
3682,401.09,80,489.6120134,70,59.9,200,541.1,75.99977016,630.5588995,0,42,28.6,36.5,30,19,15,9,CARBON,-17.1,20,27.9,330,350,16,18,TRUE,TRUE,130,2,0.9,1.1,0.9,1.2,1,0.9,674,52,674,52,0,0,TRUE,2,0,68,41.3,700,31.8,FALSE,FALSE,FALSE,FALSE,1,8,1,FALSE,255,255,255,TRISPOKE,TRISPOKE,1,1,80,80,298,718,34.9,330,0
3683,401.09,80,489.6120134,70,59.9,200,541.1,75.99977016,630.5588995,0,42,28.6,36.5,30,19,15,9,CARBON,-17.1,20,27.9,330,350,16,18,TRUE,TRUE,130,2,0.9,1.1,0.9,1.2,1,0.9,674,52,674,52,0,0,TRUE,2,0,68,41.3,700,31.8,FALSE,FALSE,FALSE,FALSE,1,8,1,FALSE,255,255,255,TRISPOKE,DISC,1,1,80,80,298,718,34.9,330,0
