,CS textfield,BB textfield,Stack,Head angle,Head tube length textfield,Seat stay junction0,Seat tube length,Seat angle,DT Length,FORK0R,BB diameter,ttd,dtd,csd,ssd,Chain stay position on BB,SSTopZOFFSET,Head tube upper extension2,Seat tube extension2,Head tube lower extension2,SEATSTAYbrdgshift,CHAINSTAYbrdgshift,SEATSTAYbrdgdia1,CHAINSTAYbrdgdia1,SEATSTAYbrdgCheck,CHAINSTAYbrdgCheck,Dropout spacing,Wall thickness Bottom Bracket,Wall thickness Top tube,Wall thickness Head tube,Wall thickness Down tube,Wall thickness Chain stay,Wall thickness Seat stay,Wall thickness Seat tube,Wheel diameter front,RDBSD,Wheel diameter rear,FDBSD,Display AEROBARS,BB length,Head tube diameter,Wheel cut,Seat tube diameter,bottle SEATTUBE0 show,bottle DOWNTUBE0 show,Front Fender include,Rear Fender include,BELTorCHAIN,Number of cogs,Number of chainrings,Display RACK,FIRST color R_RGB,FIRST color G_RGB,FIRST color B_RGB,SPOKES composite front,SPOKES composite rear,SBLADEW front,SBLADEW rear,Saddle length,Saddle height,Down tube diameter,Seatpost LENGTH,MATERIAL OHCLASS: ALUMINIUM,MATERIAL OHCLASS: BAMBOO,MATERIAL OHCLASS: CARBON,MATERIAL OHCLASS: OTHER,MATERIAL OHCLASS: STEEL,MATERIAL OHCLASS: TITANIUM,Head tube type OHCLASS: 0,Head tube type OHCLASS: 1,Head tube type OHCLASS: 2,Head tube type OHCLASS: 3,RIM_STYLE front OHCLASS: DISC,RIM_STYLE front OHCLASS: SPOKED,RIM_STYLE front OHCLASS: TRISPOKE,RIM_STYLE rear OHCLASS: DISC,RIM_STYLE rear OHCLASS: SPOKED,RIM_STYLE rear OHCLASS: TRISPOKE,Handlebar style OHCLASS: 0,Handlebar style OHCLASS: 1,Handlebar style OHCLASS: 2,Stem kind OHCLASS: 0,Stem kind OHCLASS: 1,Stem kind OHCLASS: 2,Fork type OHCLASS: 0,Fork type OHCLASS: 1,Fork type OHCLASS: 2,Seat tube type OHCLASS: 0,Seat tube type OHCLASS: 1,Seat tube type OHCLASS: 2
4024,415.0,70.0,611.9823,73.0,185.1,55.0,570.0,73.0,649.82794,43.0,40.0,28.6,44.0,23.35,13.0,15.0,9.0,35.4,48.0,49.9,330.0,350.0,16.0,18.0,1.0,1.0,130.0,22.584945630730953,6.291558298490838,4.144831143815864,3.6062853617206123,6.700785586557056,4.603330740180606,4.963187917483791,676.0,54.0,676.0,54.0,0.0,68.0,41.0,692.0,31.8,0.0,0.0,0.0,0.0,1.0,9.0,1.0,0.0,205.0,194.0,172.0,1.0,1.0,80.0,80.0,275.0,785.0,34.9,300.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
4025,418.0,65.0,588.0584,73.0,146.2,45.0,585.9,73.0,634.24445,45.0,40.0,28.6,36.5,23.35,13.0,15.0,9.0,29.7,45.9,43.0,330.0,350.0,16.0,18.0,1.0,1.0,130.0,6.015261447092832,3.770685405335238,2.99641813925583,6.512362277836329,1.25864457657778,1.867771953360373,2.4196203063182953,680.0,58.0,680.0,58.0,0.0,68.0,36.0,692.0,28.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153.0,51.0,1.0,1.0,80.0,80.0,278.0,786.0,31.7,330.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
4027,440.0,40.0,550.0184,64.5,154.4,200.0,375.0,74.0,714.84247,45.0,40.0,27.65,36.5,23.35,13.0,15.0,9.0,40.0,75.0,75.0,330.0,350.0,16.0,18.0,0.0,0.0,148.0,4.013237445628642,1.0768798950825824,1.6242821194590458,0.9142965339217743,1.788469906506737,2.450844001732384,1.4365479921878666,674.0,52.0,674.0,52.0,0.0,68.0,45.0,692.0,31.8,0.0,1.0,0.0,0.0,1.0,10.0,0.0,0.0,0.0,51.0,102.0,1.0,1.0,80.0,80.0,298.0,695.0,34.9,330.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
4028,440.0,70.0,550.9878,64.0,124.0,200.0,426.5,75.0,715.4556,45.0,40.0,28.6,36.5,23.35,13.0,15.0,9.0,29.6,51.5,40.8,330.0,350.0,16.0,18.0,1.0,1.0,142.0,2.1499952887754294,2.5425276845558407,5.764179375462958,1.3731233447104738,1.0938374883620576,2.3344284278638825,6.41294730630768,674.0,52.0,674.0,52.0,0.0,68.0,45.0,692.0,31.8,0.0,1.0,1.0,1.0,1.0,10.0,0.0,0.0,0.0,51.0,102.0,1.0,1.0,80.0,80.0,298.0,718.0,34.9,330.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
4029,484.0,35.0,568.7985,72.0,132.0,22.45,550.7,69.0,632.3758,75.0,46.7,28.6,36.5,17.6,11.0,15.0,9.0,26.3,15.7,34.8,330.0,385.0,16.0,18.0,1.0,1.0,114.35,23.191317062854278,3.7891080519847042,4.019587781677795,2.653924450110067,5.18225653918157,2.561664333171126,1.9266123289885493,674.0,44.0,674.0,44.0,0.0,70.0,32.0,692.0,28.75,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,80.0,80.0,272.5,705.0,28.75,330.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
4030,410.0,66.0,576.1205,73.5,131.7,45.0,518.6,74.0,639.87964,45.0,40.0,28.6,36.0,23.35,13.0,15.0,9.0,31.1,50.3,50.6,330.0,350.0,16.0,18.0,1.0,1.0,130.0,5.340703907826806,1.591470580456791,19.959676681115994,1.5844619376643436,3.1415317505962608,2.9755947701789967,5.434904327865951,674.0,52.0,674.0,52.0,0.0,68.0,45.0,692.0,31.8,1.0,1.0,0.0,0.0,1.0,10.0,1.0,0.0,0.0,0.0,102.0,1.0,1.0,80.0,80.0,298.0,725.0,34.9,330.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
4031,415.3,34.5,532.79895,70.0,98.9,30.0,320.7,73.0,618.8986,45.0,40.0,28.6,36.5,23.35,13.0,15.0,9.0,42.1,70.7,53.2,330.0,350.0,16.0,18.0,1.0,1.0,135.0,2.7733105014241373,1.2239010927987082,4.935200551031246,1.6444572369046508,5.925990871754522,0.48391646009391065,5.190567117729244,670.0,111.0,670.0,111.0,0.0,70.0,41.3,692.0,35.0,0.0,1.0,0.0,0.0,1.0,8.0,0.0,0.0,51.0,0.0,51.0,1.0,1.0,80.0,80.0,230.0,530.0,34.0,300.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
4032,410.0,72.0,635.52673,73.5,202.1,60.0,555.3,75.0,668.2514,45.0,40.0,28.6,36.5,26.0,14.0,15.0,9.0,32.6,32.3,45.2,330.0,350.0,16.0,18.0,0.0,0.0,130.0,8.625715001986602,11.349090163953742,4.303458225520435,2.7162912750301422,5.323692741312789,9.3210313257868,3.4915662883277765,678.0,56.0,678.0,56.0,0.0,68.0,46.0,692.0,28.0,0.0,0.0,1.0,1.0,1.0,10.0,1.0,0.0,102.0,102.0,102.0,1.0,1.0,80.0,80.0,275.0,810.0,32.0,400.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
4033,400.0,70.0,576.68445,74.0,138.2,190.0,567.7,76.0,658.995,45.0,40.0,27.5,36.5,23.35,13.0,15.0,9.0,32.9,100.0,53.7,330.0,350.0,16.0,18.0,1.0,1.0,130.0,2.25627316771992,0.7963422950609047,0.8701123016684019,2.5631199021677182,1.1949329047620643,0.15531276766847643,0.3241981946700393,674.0,52.0,674.0,52.0,0.0,68.0,56.0,692.0,31.8,0.0,0.0,0.0,0.0,1.0,8.0,1.0,0.0,0.0,204.0,204.0,1.0,1.0,80.0,80.0,298.0,760.0,34.9,330.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
4034,415.0,66.0,574.9784,72.0,134.2,45.0,540.0,72.5,646.7317,43.0,40.0,28.6,36.5,23.35,13.0,15.0,9.0,31.5,47.8,48.2,330.0,350.0,16.0,18.0,1.0,1.0,130.0,4.427304238244814,0.8424065740350416,4.168611815687368,1.3858999334482809,8.504559446110438,1.4482237573481902,5.943522625573449,674.0,52.0,674.0,52.0,0.0,68.0,45.0,692.0,31.8,0.0,0.0,0.0,0.0,1.0,8.0,1.0,0.0,0.0,51.0,102.0,1.0,1.0,80.0,80.0,298.0,798.0,34.9,330.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
4035,465.0,85.0,643.4908,71.3,148.6,70.0,510.0,73.3,699.0074,55.0,40.0,31.3,47.025,23.35,13.0,15.0,9.0,28.5,66.3,55.7,330.0,350.0,16.0,18.0,1.0,1.0,130.0,3.100008033466335,1.9179962534670743,2.118721392990757,0.7527332332633212,1.2999507179114258,1.5157073785912112,1.2724689562870086,726.0,104.0,726.0,104.0,0.0,68.0,45.0,692.0,31.8,0.0,0.0,0.0,0.0,1.0,9.0,0.0,1.0,246.0,242.0,218.0,1.0,1.0,80.0,80.0,270.0,795.0,34.9,330.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
4036,465.0,85.0,659.40393,71.3,165.4,70.0,530.0,73.0,707.04553,55.0,40.0,31.3,47.025,23.35,13.0,15.0,9.0,28.5,66.3,55.7,330.0,350.0,16.0,18.0,1.0,1.0,130.0,9.403353326632644,0.15907698292389438,1.1940145557816302,4.67283623731472,1.3577192682124828,5.034064182756468,1.34331904801544,726.0,104.0,726.0,104.0,0.0,68.0,45.0,692.0,31.8,0.0,0.0,0.0,0.0,1.0,9.0,0.0,1.0,246.0,242.0,218.0,1.0,1.0,80.0,80.0,270.0,795.0,34.9,330.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
4037,415.0,66.0,547.25494,72.0,104.4,45.0,510.0,72.5,638.5715,45.0,40.0,28.6,36.5,23.35,13.0,15.0,9.0,31.4,47.8,48.9,330.0,350.0,16.0,18.0,1.0,1.0,130.0,5.187203512828119,0.7382892360169522,2.141556838436863,1.3472625966408283,3.845921683369463,1.2637774392980803,1.3759398605065873,674.0,52.0,674.0,52.0,0.0,68.0,45.0,692.0,31.8,0.0,0.0,0.0,0.0,1.0,8.0,1.0,0.0,0.0,51.0,102.0,1.0,1.0,80.0,80.0,298.0,798.0,34.9,330.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
4038,415.0,66.0,574.9784,72.0,134.2,45.0,540.0,72.5,646.7317,43.0,40.0,28.6,36.5,23.35,13.0,15.0,9.0,31.5,47.8,48.2,330.0,350.0,16.0,18.0,1.0,1.0,130.0,4.522167883769813,6.580971236962071,11.305020315780691,2.216326813680765,21.25118305330115,3.900699924608977,3.268062200097979,674.0,52.0,674.0,52.0,0.0,68.0,45.0,692.0,31.8,0.0,0.0,0.0,0.0,1.0,8.0,1.0,0.0,0.0,51.0,102.0,1.0,1.0,80.0,80.0,298.0,798.0,34.9,330.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
4040,405.0,70.0,586.35284,73.5,160.0,100.0,550.0,73.0,645.9986,45.0,42.0,35.0,42.75,22.0,16.5,15.0,9.0,37.5,60.0,57.7,330.0,350.0,16.0,18.0,0.0,0.0,130.0,1.2616339227949291,1.3171265691100325,3.2880149127259912,2.4821665774749704,7.650042943601304,0.9587511532156313,1.4435814195185643,674.0,52.0,674.0,52.0,0.0,68.0,45.0,700.0,31.8,0.0,0.0,1.0,1.0,1.0,10.0,1.0,0.0,255.0,0.0,51.0,1.0,1.0,80.0,80.0,275.0,770.0,34.9,300.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
4041,475.0,35.0,550.1359,72.0,135.8,40.0,545.0,67.0,643.7633,50.0,45.0,28.6,36.5,18.75,11.3,15.0,12.5,40.0,15.0,45.0,330.0,370.0,16.0,18.0,1.0,1.0,120.0,14.812190826806127,2.8630125515462117,10.375393995070706,3.80014311164926,9.753760708597845,5.51194345089929,8.57869800335279,695.0,60.0,695.0,60.0,0.0,70.0,35.0,692.0,29.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,1.0,161.0,255.0,153.0,1.0,1.0,80.0,80.0,298.0,705.0,29.0,250.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
4042,410.0,72.0,655.5661,73.5,223.0,60.0,575.0,75.0,655.70776,45.0,40.0,28.6,36.5,26.0,14.0,15.0,9.0,32.4,32.4,46.1,330.0,350.0,16.0,18.0,0.0,0.0,130.0,3.3017476923680094,0.6690618294889661,1.257277752034738,0.929215475336386,1.8444230274326754,0.6491375310846952,3.8702666146705513,678.0,56.0,678.0,56.0,0.0,68.0,46.0,692.0,28.0,0.0,0.0,1.0,1.0,1.0,10.0,1.0,0.0,102.0,102.0,102.0,1.0,1.0,80.0,80.0,275.0,810.0,32.0,400.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
4043,415.0,70.0,619.5371,73.0,185.0,40.0,555.0,72.500336,652.4392,43.0,40.0,28.6,36.5,23.35,13.0,15.0,9.0,29.2,53.7,48.1,330.0,350.0,16.0,18.0,1.0,1.0,130.0,4.101809743252843,1.670829134004647,1.0690369404960043,0.9243113308775771,2.7395748563765245,1.543361347407144,11.386246760511053,680.0,58.0,680.0,58.0,0.0,68.0,45.0,692.0,31.8,1.0,1.0,0.0,0.0,1.0,10.0,1.0,0.0,241.0,245.0,249.0,1.0,1.0,80.0,80.0,298.0,850.0,34.9,330.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
4044,490.0,35.0,582.50604,68.5,155.5,30.0,560.0,64.0,627.7666,90.0,39.99,28.6,36.5,19.15,13.4,15.0,22.5,30.0,20.0,35.0,330.0,383.0,16.85,16.85,1.0,1.0,120.0,9.843992776315547,1.269971661516813,2.0517782127823034,0.8007910546788345,0.6153177508815274,1.115308080232524,2.510445701018728,695.0,60.0,695.0,60.0,0.0,77.5,32.45,692.0,28.85,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,161.0,255.0,153.0,1.0,1.0,80.0,80.0,298.0,705.0,29.05,250.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
4046,435.0,65.0,628.95154,69.0,120.0,130.0,460.0,74.0,741.6261,45.0,40.0,28.6,36.5,23.35,13.0,15.0,9.0,29.8,130.0,47.0,330.0,350.0,16.0,18.0,1.0,0.0,135.0,7.076164356185833,0.5313839145768717,1.0657926196438614,0.8786382879518094,0.7684506064703911,1.6432804586078729,1.128880712319442,736.0,114.0,736.0,114.0,0.0,73.0,50.0,692.0,34.9,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,255.0,255.0,51.0,1.0,1.0,80.0,80.0,290.0,750.0,34.9,330.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
4048,600.0,-85.0,424.608,63.5,160.0,200.0,531.8,65.5,599.30054,45.0,40.0,28.6,36.5,22.0,22.0,15.0,12.0,61.0,212.0,46.2,330.0,350.0,22.0,22.0,1.0,1.0,256.0,4.718143926828606,1.2069418061875732,0.9502151999642643,2.803667429412833,3.518188156248255,1.3535088224982759,2.646122444147961,500.0,300.0,500.0,300.0,0.0,120.0,41.0,692.0,33.0,0.0,0.0,1.0,1.0,1.0,6.0,0.0,0.0,255.0,102.0,0.0,1.0,1.0,80.0,80.0,298.0,718.0,44.0,330.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
4049,426.0,67.0,604.5615,72.0,131.8,35.0,550.0,73.0,675.1781,47.0,40.0,28.6,36.5,22.0,13.4,15.0,9.0,30.2,36.9,54.8,330.0,350.0,16.0,18.0,1.0,1.0,135.0,15.06868804392126,26.904184277036077,26.562919414203332,1.7177917050563762,3.8481818761358815,8.844156601365247,9.027645834493246,695.0,67.0,689.0,73.0,0.0,68.0,50.0,692.0,29.0,0.0,0.0,0.0,0.0,1.0,10.0,0.0,0.0,102.0,102.0,102.0,1.0,1.0,80.0,80.0,270.0,777.0,32.0,300.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
4050,500.0,-57.0,562.5074,66.0,243.1,45.0,600.0,66.0,598.7852,45.0,40.0,28.6,36.5,23.35,13.0,15.0,9.0,34.8,45.7,36.8,330.0,350.0,16.0,18.0,1.0,1.0,130.0,12.765767723737689,1.3121950754466272,0.8100815659509882,5.880937939271264,2.3399309326353177,6.55036083439498,1.2803347330747508,486.0,80.0,486.0,80.0,0.0,68.0,41.3,692.0,31.8,0.0,0.0,1.0,1.0,1.0,10.0,1.0,0.0,255.0,102.0,0.0,3.0,3.0,40.0,40.0,298.0,718.0,34.9,330.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
4051,400.0,57.0,548.3773,73.0,110.0,45.0,480.0,75.0,638.4221,40.0,40.0,36.0,45.775,23.35,13.0,15.0,9.0,34.1,43.2,63.8,330.0,350.0,16.0,18.0,0.0,0.0,130.0,0.715398023156264,0.42519331448036235,2.016849784474959,1.8735050806392421,1.092117076967247,1.487709824509897,1.0481228092558843,674.0,52.0,674.0,52.0,0.0,68.0,50.0,692.0,31.8,0.0,0.0,1.0,1.0,1.0,9.0,1.0,0.0,255.0,255.0,255.0,1.0,1.0,80.0,80.0,280.0,640.0,34.9,300.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
4052,425.0,70.0,604.89453,72.0,150.3,50.5,500.0,74.0,653.60455,45.0,40.0,28.6,36.5,25.0,16.0,15.0,9.0,25.0,43.9,55.0,330.0,350.0,16.0,18.0,1.0,1.0,130.0,4.239942875465698,2.3087327657930166,2.638566622815388,3.606830063467512,9.863797137360287,1.7470225259760694,3.698988338062664,706.0,84.0,706.0,84.0,0.0,68.0,56.0,692.0,31.8,1.0,1.0,0.0,0.0,1.0,9.0,1.0,0.0,204.0,204.0,204.0,1.0,1.0,80.0,80.0,280.0,710.0,42.0,300.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
4053,425.0,80.0,590.7111,73.0,144.9,45.0,514.8,72.0,652.5843,43.0,40.0,28.6,36.5,23.35,13.0,15.0,9.0,28.8,48.8,49.2,330.0,350.0,16.0,18.0,1.0,1.0,130.0,2.2027187097764838,0.22233708732529395,0.9558755450488818,0.6273803935662496,3.928505822698712,1.387663445131627,3.9001741368781637,674.0,52.0,674.0,52.0,0.0,68.0,45.0,692.0,31.8,0.0,0.0,0.0,0.0,1.0,10.0,2.0,0.0,255.0,255.0,0.0,1.0,1.0,80.0,80.0,298.0,718.0,34.9,330.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
4054,457.0,30.0,542.1846,64.5,170.0,45.0,520.0,76.0,798.748,45.0,40.0,38.5,36.5,30.0,21.5,15.0,9.0,28.3,87.5,40.0,330.0,350.0,16.0,18.0,0.0,1.0,142.0,4.85904923822535,0.6172503347334077,0.19983492473178732,1.1236156194968108,0.8881501697480562,0.1928393849345891,0.9016590126192906,745.0,123.0,745.0,123.0,0.0,68.0,59.0,692.0,35.0,0.0,0.0,0.0,0.0,1.0,10.0,0.0,0.0,204.0,204.0,204.0,1.0,1.0,80.0,80.0,270.0,840.0,40.0,480.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
4055,430.0,65.0,630.07196,72.5,194.1,60.0,550.3,73.5,639.5146,65.0,40.0,28.6,36.5,23.35,13.0,15.0,9.0,39.9,50.3,44.3,330.0,350.0,16.0,18.0,0.0,0.0,130.0,2.2558810536779035,1.0905110461166614,3.8143979657161187,1.159262589460412,3.213632515654911,2.551841115321443,2.782196212600817,660.0,76.0,660.0,76.0,0.0,68.0,38.0,692.0,31.8,1.0,1.0,1.0,1.0,1.0,9.0,1.0,1.0,243.0,243.0,237.0,1.0,1.0,80.0,80.0,278.0,710.0,32.0,300.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
4057,397.12,47.0,539.8252,73.0,120.7,45.0,560.0,74.0,643.7193,25.0,40.0,28.6,36.5,23.35,13.0,15.0,9.0,33.5,47.0,47.3,330.0,350.0,16.0,18.0,1.0,1.0,130.0,17.719611637993353,3.670170514668635,4.515596208633905,3.414649873646063,1.2558611915415439,1.4789129295940875,6.213803039461983,674.0,52.0,674.0,52.0,0.0,68.0,45.0,692.0,31.8,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,51.0,102.0,1.0,1.0,80.0,80.0,298.0,785.0,34.9,330.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
4059,448.0,65.0,658.7406,72.0,214.0,45.0,600.0,72.5,656.5366,52.0,40.0,30.15,36.25,21.25,11.8,10.0,7.0,44.8,40.0,43.2,370.0,372.0,14.0,18.0,1.0,1.0,130.0,1.8796067919404782,1.2667623166223074,2.109602418092562,1.2551736078691482,1.568695307430649,1.0823486208992636,2.6702874843860758,700.0,78.0,700.0,78.0,0.0,68.0,37.0,692.0,28.6,1.0,1.0,1.0,1.0,1.0,9.0,1.0,1.0,153.0,153.0,153.0,1.0,1.0,80.0,80.0,278.0,763.0,31.7,150.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
4060,410.0,70.0,558.56323,73.0,129.6,20.0,535.1,74.5,626.7554,50.0,40.0,28.6,36.5,23.35,13.0,15.0,9.0,26.5,12.1,49.2,330.0,350.0,16.0,18.0,1.0,1.0,130.0,15.567238259777877,2.0726568281903144,3.0201284088154967,3.7481116681211573,4.275505309699633,4.51701799064746,1.8608591440263957,674.0,52.0,674.0,52.0,0.0,68.0,45.0,692.0,31.8,0.0,0.0,0.0,0.0,1.0,8.0,1.0,0.0,0.0,153.0,255.0,1.0,1.0,80.0,80.0,270.0,715.0,34.9,330.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
4061,389.0,53.0,558.71936,74.5,139.1,150.0,562.4,75.0,626.2728,35.0,40.0,28.6,36.5,23.35,13.0,15.0,9.0,32.4,42.4,49.9,330.0,350.0,16.0,18.0,1.0,1.0,120.0,20.484359634352316,2.894145148413642,5.000539703338106,5.8285624881494345,5.054155311533443,7.150521916552774,22.90740660775354,674.0,52.0,674.0,52.0,0.0,68.0,45.0,692.0,28.7,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,51.0,102.0,1.0,1.0,80.0,80.0,298.0,711.0,48.0,330.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
